text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Cupping therapy is a simple procedure in which negative pressure,"[0, 0, 100, 20]",1,9.0,10,0,0.0275,0.2,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
is applied to the skin through sucking cups dry cupping therapy 1.,"[0, 0, 100, 20]",1,9.0,12,0,0.0275,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Many types of cupping therapy are described in the literature including,"[0, 0, 100, 20]",1,9.0,11,0,0.0305,0.36363636363636365,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"dry cupping therapy, wet cupping therapy, medicinal cupping therapy,","[0, 0, 100, 20]",1,9.0,9,0,0.03,0.2222222222222222,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
moving cupping therapy and others 2. The most important type of,"[0, 0, 100, 20]",1,9.0,11,0,0.0265,0.18181818181818182,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
wet cupping therapy seems to be Al-hijamah method of wet cupping,"[0, 0, 100, 20]",1,9.0,11,0,0.027,0.2727272727272727,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
therapy practiced in prophetic medicine. Unlike most conventional,"[0, 0, 100, 20]",1,9.0,8,0,0.029,0.125,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"treatment modalities, wet cupping therapy is an excretory form of","[0, 0, 100, 20]",1,9.0,10,0,0.028,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
therapy not an introductory one i.e. wet cupping therapy uses negative,"[0, 0, 100, 20]",1,9.0,11,0,0.03,0.18181818181818182,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
pressure suctioning and skin pricking to open the skin barrier and,"[0, 0, 100, 20]",1,9.0,11,0,0.028,0.09090909090909091,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
excrete a bloody mixture of fluids with soluble wastes and causative,"[0, 0, 100, 20]",1,9.0,11,0,0.029,0.09090909090909091,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
pathological substances CPS. Second negative pressure suctioning,"[0, 0, 100, 20]",1,9.0,7,0,0.029,0.14285714285714285,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"completes the process of waste excretion. Unfortunately, medical","[0, 0, 100, 20]",1,9.0,8,0,0.0285,0.125,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
research related to cupping therapy does not cover its importance.,"[0, 0, 100, 20]",1,9.0,10,0,0.0285,0.4,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Cupping therapy is practiced officially in hospitals in China 3 and,"[0, 0, 100, 20]",1,9.0,11,0,0.0285,0.2727272727272727,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"is considered very familiar in some European countries 4,5. Current","[0, 0, 100, 20]",1,9.0,10,0,0.029,0.2,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
methodologies used for cupping therapy differ according to the type,"[0, 0, 100, 20]",1,9.0,10,0,0.029,0.3,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
of cupping therapy e.g. dry cupping method differs from medicinal,"[0, 0, 100, 20]",1,9.0,10,0,0.028,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"cupping method 6. In this review article, we shed light on the two","[0, 0, 100, 20]",1,9.0,13,0,0.027,0.15384615384615385,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
methods of wet cupping therapy reported in the literature to discuss,"[0, 0, 100, 20]",1,9.0,11,0,0.029,0.2727272727272727,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
which is more beneficial to be standardized in practicing cupping,"[0, 0, 100, 20]",1,9.0,10,0,0.028,0.4,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
therapy in treating so many diseases as we will mention later in this,"[0, 0, 100, 20]",1,9.0,13,0,0.0285,0.15384615384615385,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
article.,"[0, 0, 100, 20]",1,9.0,1,0,0.004,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
History of cupping therapy,"[0, 0, 100, 20]",1,10.0,4,0,0.0115,0.25,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Cupping therapy is being practiced nowadays in many countries all,"[0, 0, 100, 20]",1,9.0,10,0,0.028,0.4,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"over the world including Germany, Norway, Denmark, Saudi Arabia,","[0, 0, 100, 20]",1,9.0,9,0,0.028,0.1111111111111111,0.5555555555555556,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Egypt, India, China and other countries. German people are familiar","[0, 0, 100, 20]",1,9.0,10,0,0.029,0.1,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
with cupping therapy 4 and so are Danish and Norwegian peoples,"[0, 0, 100, 20]",1,9.0,11,0,0.026,0.18181818181818182,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
where those European societies already have a shift in attitude to,"[0, 0, 100, 20]",1,9.0,11,0,0.028,0.09090909090909091,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
include complementary medicine within the conventional health care,"[0, 0, 100, 20]",1,9.0,8,0,0.0295,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
system 5.,"[0, 0, 100, 20]",1,9.0,2,0,0.004,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The exact origin of cupping therapy is a matter of controversy.,"[0, 0, 100, 20]",1,9.0,11,0,0.0265,0.18181818181818182,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Chinese scientists report in their literature that cupping therapy is a,"[0, 0, 100, 20]",1,9.0,11,0,0.0305,0.18181818181818182,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"*Corresponding author: Salah Mohamed El Sayed, Department of Medical","[0, 0, 100, 20]",1,7.0,9,0,0.03,0.1111111111111111,0.7777777777777778,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Biochemistry, Sohag Faculty of Medicine, Sohag University, Egypt, Tel: +20934-602-963; Fax: +2-0934-602-963; E-mail: salahfazara@yahoo.com,","[0, 0, 100, 20]",1,7.0,14,0,0.063,0.0,0.45454545454545453,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
drsalahpediatr@yahoo.com,"[0, 0, 100, 20]",1,7.0,1,0,0.012,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Received March 19, 2013; Accepted April 12, 2013; Published April 15, 2013","[0, 0, 100, 20]",1,7.0,12,0,0.0315,0.25,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Citation: El Sayed SM, Mahmoud HS, Nabo MMH 2013 Methods of Wet Cupping","[0, 0, 100, 20]",1,7.0,13,0,0.0295,0.0,0.8461538461538461,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Therapy Al-Hijamah: In Light of Modern Medicine and Prophetic Medicine. Altern,"[0, 0, 100, 20]",1,7.0,11,0,0.034,0.0,0.8333333333333334,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Integ Med 2: 111. doi:10.4172/2327-5162.1000111http://dx.doi.org/10.4172/2327-5162.1000111,"[0, 0, 100, 20]",1,7.0,5,0,0.043,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Copyright: © 2013 El Sayed SM, et al. This is an open-access article distributed","[0, 0, 100, 20]",1,7.0,14,0,0.0335,0.14285714285714285,0.35714285714285715,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"under the terms of the Creative Commons Attribution License, which permits","[0, 0, 100, 20]",1,7.0,11,0,0.032,0.09090909090909091,0.36363636363636365,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"unrestricted use, distribution, and reproduction in any medium, provided the","[0, 0, 100, 20]",1,7.0,10,0,0.0335,0.1,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
original author and source are credited.,"[0, 0, 100, 20]",1,7.0,6,0,0.0175,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
part of the traditional Chinese medicine TCM dating back to at least,"[0, 0, 100, 20]",2,9.0,12,0,0.0285,0.08333333333333333,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"2,000 years 2.","[0, 0, 100, 20]",2,9.0,3,0,0.006,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"In the middle east, Arabic writers report that cupping therapy","[0, 0, 100, 20]",2,9.0,10,0,0.0265,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"dates back to 3500 B.C. 5500 years ago, where Assyrians were the first","[0, 0, 100, 20]",2,9.0,13,0,0.029,0.07692307692307693,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Arab population to use primitive tools as animal horns and bamboo,"[0, 0, 100, 20]",2,9.0,11,0,0.0275,0.09090909090909091,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"wood for cupping therapy then the Chinese physician, Jee Hong 381281 B.C. was among the leaders in that art. Arabic civilization termed","[0, 0, 100, 20]",2,9.0,22,0,0.057,0.13636363636363635,0.2608695652173913,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"cupping therapy, Al-hijamah therapy which means in Arabic: to","[0, 0, 100, 20]",2,9.0,9,0,0.0265,0.2222222222222222,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"restore to the original size, where it was used in treating hypertension,","[0, 0, 100, 20]",2,9.0,12,0,0.031,0.25,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"polycythemia, headache, migraine and drug intoxication. They","[0, 0, 100, 20]",2,9.0,7,0,0.027,0.0,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
diagnosed polycythemia whenever there was an exaggeration of the,"[0, 0, 100, 20]",2,9.0,9,0,0.028,0.2222222222222222,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"pink color of the skin 7. Interestingly, venesection phlebotomy is","[0, 0, 100, 20]",2,9.0,10,0,0.0285,0.1,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"still being used currently in hospitals for treating polycythemia, where","[0, 0, 100, 20]",2,9.0,10,0,0.0315,0.3,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
blood is drawn out and is replaced by saline infusion 8.,"[0, 0, 100, 20]",2,9.0,11,0,0.023,0.36363636363636365,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Ancient Egyptians were reported to practice cupping therapy,"[0, 0, 100, 20]",2,9.0,8,0,0.026,0.375,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"earlier than many old civilizations, where cupping therapy was one of","[0, 0, 100, 20]",2,9.0,11,0,0.0295,0.18181818181818182,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the oldest known medical therapies in ancient Egypt. The first report,"[0, 0, 100, 20]",2,9.0,11,0,0.0295,0.0,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
of using cupping therapy in ancient Egypt dates back to 1550 B.C.,"[0, 0, 100, 20]",2,9.0,12,0,0.027,0.25,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
more than 3500 years ago where drawings on the famous Egyptian,"[0, 0, 100, 20]",2,9.0,11,0,0.026,0.0,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
papyrus paper Ebers paper and ancient Egyptian temples showed that,"[0, 0, 100, 20]",2,9.0,10,0,0.0285,0.1,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Egyptians were advanced in treatment using cupping therapy. Cupping,"[0, 0, 100, 20]",2,9.0,9,0,0.0295,0.5555555555555556,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"therapy was also used in ancient Greek medicine 9,10.","[0, 0, 100, 20]",2,9.0,9,0,0.0225,0.2222222222222222,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"In 400 B.C., Herodotus a Greek historian recorded that the ancient","[0, 0, 100, 20]",2,9.0,11,0,0.028,0.09090909090909091,0.4166666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Egyptian physicians who recommended the application of sucking cups,"[0, 0, 100, 20]",2,9.0,9,0,0.0295,0.2222222222222222,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
to the body already used both wet cupping therapy and dry cupping,"[0, 0, 100, 20]",2,9.0,12,0,0.027,0.08333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"therapy. Diseases treated by cupping therapy included headache, lack","[0, 0, 100, 20]",2,9.0,9,0,0.03,0.3333333333333333,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"of appetite, maldigestion, fainting, abscess evacuation, narcolepsy","[0, 0, 100, 20]",2,9.0,7,0,0.0305,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
