text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
present a proposal for developing the business plan for the Ontario Digital Library ODL.,"[0, 0, 100, 20]",2,11.04,14,0,0.0375,0.14285714285714285,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The ODL will deliver high-quality library electronic content to all Ontario residents in order to,"[0, 0, 100, 20]",2,11.04,15,0,0.0415,0.06666666666666667,0.1875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"assist people as they learn, work, and enhance their quality of life. The business plan to be","[0, 0, 100, 20]",2,11.04,17,0,0.0385,0.17647058823529413,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
developed is to document and clearly communicate:,"[0, 0, 100, 20]",2,11.04,7,0,0.0215,0.42857142857142855,0.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"how the ODL will be implemented, including the timeline","[0, 0, 100, 20]",2,11.04,9,0,0.0235,0.3333333333333333,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the financial plan for the implementation,"[0, 0, 100, 20]",2,11.04,6,0,0.018,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"the financial plan for the first 2 operating years, including capital and operating costs,","[0, 0, 100, 20]",2,11.04,14,0,0.0385,0.07142857142857142,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"revenues, etc.","[0, 0, 100, 20]",2,11.04,2,0,0.0065,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
a financial forecast for the succeeding 2 operating years,"[0, 0, 100, 20]",2,11.04,9,0,0.0245,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the services and products to be delivered by the ODL,"[0, 0, 100, 20]",2,11.04,10,0,0.0215,0.2,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
how the ODL will operate and be managed following the implementation,"[0, 0, 100, 20]",2,11.04,11,0,0.029,0.36363636363636365,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"who will be involved, and what their role/responsibility will be, for both the","[0, 0, 100, 20]",2,11.04,13,0,0.033,0.23076923076923078,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
implementation and operational stages,"[0, 0, 100, 20]",2,11.04,4,0,0.017,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the marketing and communications plan for the ODL,"[0, 0, 100, 20]",2,11.04,8,0,0.021,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
This business plan must be completed and approved by the ODL Steering Committee no,"[0, 0, 100, 20]",2,11.04,14,0,0.0345,0.21428571428571427,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"later than September 30, 2003","[0, 0, 100, 20]",2,11.04,5,0,0.0125,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Timeline:,"[0, 0, 100, 20]",2,11.04,1,0,0.0045,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Those firms/consultants intended to submit a proposal to this RFP must indicate their,"[0, 0, 100, 20]",2,11.04,13,0,0.0365,0.23076923076923078,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
intention to do so in an e-mail to Michael Ridley mridley@uoguelph.ca bymailto:mridley@uoguelph.ca April 11 th .,"[0, 0, 100, 20]",2,11.04,16,0,0.0485,0.05555555555555555,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Proposals may be e-mailed, mailed, couriered or faxed to: Larry Moore","[0, 0, 100, 20]",2,11.04,11,0,0.0295,0.36363636363636365,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"lmoore@accessola.com, Executive Director, The Ontario Library Association,mailto:lmoore@accessola.com 100 Lombard","[0, 0, 100, 20]",2,11.04,9,0,0.0525,0.07692307692307693,0.4666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"St., Suite 303, Toronto, ON M5C 1M3. Proposals must be received by Noon on Monday,","[0, 0, 100, 20]",2,9.96,15,0,0.034,0.13333333333333333,0.5333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"April 21, 2003.","[0, 0, 100, 20]",2,11.04,3,0,0.0065,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Those proposals that are short-listed will be invited to discuss their proposal during the week,"[0, 0, 100, 20]",2,11.04,15,0,0.0405,0.26666666666666666,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"of April 28, 2003 . No presentation will be expected. Firms or consultants invited to an","[0, 0, 100, 20]",2,11.04,16,0,0.0365,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
interview will be expected to discuss the project and their approach with the selection,"[0, 0, 100, 20]",2,11.04,14,0,0.037,0.21428571428571427,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
committee .,"[0, 0, 100, 20]",2,11.04,2,0,0.005,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Contracts with the firm/consultant will be signed the week of May 5, 2003 with the work to","[0, 0, 100, 20]",2,11.04,17,0,0.037,0.11764705882352941,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
commence as soon as possible thereafter.,"[0, 0, 100, 20]",2,11.04,6,0,0.0175,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
RFP: To Develop the Ontario Digital Library Business Plan March 2003 2,"[0, 0, 100, 20]",2,7.56,12,0,0.0295,0.08333333333333333,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Please note that we reserve the right not to select any of the submitted proposals and may,"[0, 0, 100, 20]",3,11.04,17,0,0.037,0.17647058823529413,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
seek further response to these Terms of Reference.,"[0, 0, 100, 20]",3,11.04,8,0,0.0215,0.125,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"If you require further information or have any questions, please contact Michael Ridley by email mridley@uoguelph.camailto:mridley@uoguelph.ca only by 3:00 p.m. on Friday April 18th . All questions and","[0, 0, 100, 20]",3,11.04,28,0,0.087,0.1,0.17647058823529413,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
responses will be shared with those who have indicated that they will be submitting a,"[0, 0, 100, 20]",3,11.04,15,0,0.0355,0.4,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"proposal. Please note, that firms/consultants who have not indicated in an e-mail to Michael","[0, 0, 100, 20]",3,11.04,14,0,0.0395,0.14285714285714285,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Ridley by April 11 th that they will be submitting a proposal will not receive any further,"[0, 0, 100, 20]",3,11.04,17,0,0.037,0.23529411764705882,0.11764705882352941,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
information or question responses.,"[0, 0, 100, 20]",3,11.04,4,0,0.0155,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Background,"[0, 0, 100, 20]",3,12.0,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"First, some background on the ODL. For the last two years the Ontario Library Association","[0, 0, 100, 20]",3,11.04,15,0,0.0375,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"has acted as a catalyst, bringing together the stakeholders needed to create the Ontario","[0, 0, 100, 20]",3,11.04,14,0,0.0375,0.35714285714285715,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Digital Library ODL. These stakeholders include Ontario’s 5000+ public libraries, university,","[0, 0, 100, 20]",3,11.04,11,0,0.0415,0.15384615384615385,0.4166666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"college, and school libraries, as well as Ontario government ministries.","[0, 0, 100, 20]",3,11.04,10,0,0.0315,0.0,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Libraries that serve very different clientele recognize that by working together they can create,"[0, 0, 100, 20]",3,11.04,14,0,0.0415,0.2857142857142857,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"seamless access to quality electronic library services. Through the ODL, students will be","[0, 0, 100, 20]",3,11.04,13,0,0.0385,0.15384615384615385,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"able to explore a topic at school, use the same child-safe resources after school either at","[0, 0, 100, 20]",3,11.04,16,0,0.038,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"home or at a public library, enter college or university with a knowledge of how to use","[0, 0, 100, 20]",3,11.04,17,0,0.0355,0.11764705882352941,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"electronic resources that are still available and then, after graduation, continue to use these","[0, 0, 100, 20]",3,11.04,14,0,0.041,0.21428571428571427,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
skills and resources at work or at home.,"[0, 0, 100, 20]",3,11.04,8,0,0.0165,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
We are moving into a period of convergence. With convergence we no longer have to license,"[0, 0, 100, 20]",3,11.04,16,0,0.037,0.25,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
commercial products as individual libraries or institutions. We can work together to spend our,"[0, 0, 100, 20]",3,11.04,14,0,0.0405,0.14285714285714285,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
money wisely. The provincial government has made this possible by working hard to provide,"[0, 0, 100, 20]",3,11.04,14,0,0.038,0.2857142857142857,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"all Ontarians with a stable, high-speed communications infrastructure. While there is still a","[0, 0, 100, 20]",3,11.04,13,0,0.0405,0.07692307692307693,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"great deal of work needed to improve this infrastructure, libraries are beginning to plan how","[0, 0, 100, 20]",3,11.04,15,0,0.0395,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
best to exploit communications technology. We can reduce barriers to access and create the,"[0, 0, 100, 20]",3,11.04,14,0,0.0385,0.21428571428571427,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
content infrastructure needed to support a knowledge society.,"[0, 0, 100, 20]",3,11.04,8,0,0.027,0.25,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"The concept of an ODL is a key element in The Roadmap to Prosperity, a strategic plan to","[0, 0, 100, 20]",3,11.04,18,0,0.0355,0.05555555555555555,0.2777777777777778,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
envision and attain Ontario’s economic goal prepared by the Ontario Jobs and Investment,"[0, 0, 100, 20]",3,11.04,13,0,0.0375,0.13333333333333333,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Board. The OJIB strategic plan recommends an electronic library to “connect students to new,"[0, 0, 100, 20]",3,11.04,14,0,0.039,0.13333333333333333,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"workplaces, new sources of information and applied learning opportunities”. The ODL will do","[0, 0, 100, 20]",3,11.04,13,0,0.0395,0.21428571428571427,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"that and much more. The ODL will connect students to electronic information, and will also","[0, 0, 100, 20]",3,11.04,15,0,0.038,0.06666666666666667,0.13333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
leverage this investment to help connect all citizens to the electronic information they need as,"[0, 0, 100, 20]",3,11.04,15,0,0.041,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"they make decisions, solve problems and enhance their quality of life.","[0, 0, 100, 20]",3,11.04,11,0,0.03,0.2727272727272727,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Libraries have long been a key delivery point for public services. The ODL will allow that,"[0, 0, 100, 20]",3,11.04,16,0,0.0375,0.1875,0.1875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"delivery point to move closer to citizens, into the smallest of libraries and even into living","[0, 0, 100, 20]",3,11.04,16,0,0.0395,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
rooms.,"[0, 0, 100, 20]",3,11.04,1,0,0.003,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Libraries have a long tradition of using a practical, consultative approach to solving problems,","[0, 0, 100, 20]",3,11.04,14,0,0.0415,0.21428571428571427,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
and of learning from others. The ODL is a very practical solution to various problems.,"[0, 0, 100, 20]",3,11.04,15,0,0.036,0.13333333333333333,0.13333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Jurisdiction-wide digital libraries are very practical and very real. The ODL we propose is,"[0, 0, 100, 20]",3,11.04,14,0,0.039,0.21428571428571427,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
leading edge for Ontario but several jurisdictions have forged the path with collaborative,"[0, 0, 100, 20]",3,11.04,13,0,0.039,0.23076923076923078,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"digital libraries. We can learn from their experiences. For example, The Alberta Library TAL","[0, 0, 100, 20]",3,11.04,14,0,0.0395,0.07142857142857142,0.42857142857142855,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
RFP: To Develop the Ontario Digital Library Business Plan March 2003 3,"[0, 0, 100, 20]",3,7.56,12,0,0.0295,0.08333333333333333,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
was incorporated in 1997 as a province-wide library consortium. TAL works collaboratively,"[0, 0, 100, 20]",4,11.04,12,0,0.039,0.25,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
with its members to promote universal access to materials and resources in more than 250,"[0, 0, 100, 20]",4,11.04,15,0,0.037,0.06666666666666667,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"public, post-secondary, special, government and regional libraries. Unlike ODL, TAL does","[0, 0, 100, 20]",4,11.04,11,0,0.039,0.09090909090909091,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"not include elementary or secondary schools. However, the timeline and funding we are","[0, 0, 100, 20]",4,11.04,13,0,0.0365,0.15384615384615385,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
proposing for ODL is comparable to TAL‘s experience. TAL’s business planning took several,"[0, 0, 100, 20]",4,11.04,13,0,0.0385,0.29411764705882354,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
years. TAL’s implementation plan was supported by 8 million dollars in provincially shared,"[0, 0, 100, 20]",4,11.04,13,0,0.039,0.2,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"funding, spread over three years, later revised to 15 million dollars over 4 years. Not only is","[0, 0, 100, 20]",4,11.04,17,0,0.0395,0.11764705882352941,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Alberta’s population 30% of Ontario’s, TAL does not include elementary or secondary","[0, 0, 100, 20]",4,11.04,12,0,0.036,0.125,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
schools as partners; it has 250 member libraries. ODL envisions universal access for all,"[0, 0, 100, 20]",4,11.04,14,0,0.0375,0.07142857142857142,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"10,000,000 Ontarians, with more than 5000 Ontario libraries as partners. Although ODL can","[0, 0, 100, 20]",4,11.04,13,0,0.0385,0.0,0.26666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"learn from TAL’s practices, the scope of planning and implementing ODL is much larger than","[0, 0, 100, 20]",4,11.04,15,0,0.038,0.11764705882352941,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
TAL.,"[0, 0, 100, 20]",4,11.04,1,1,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The ODL will be a partnership-based organization providing seamless electronic information,"[0, 0, 100, 20]",4,11.04,11,0,0.04,0.18181818181818182,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
services and resources to the citizens of Ontario. It will use local libraries as the entry point for,"[0, 0, 100, 20]",4,11.04,18,0,0.042,0.05555555555555555,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
common resources The ODL will recognize the unique responsibilities and needs of public,"[0, 0, 100, 20]",4,11.04,13,0,0.0375,0.07692307692307693,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"libraries, school libraries, college and university libraries and special libraries. The ODL","[0, 0, 100, 20]",4,11.04,12,0,0.0405,0.0,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"envisions a digital network of information resources, allowing members to collaborate when","[0, 0, 100, 20]",4,11.04,12,0,0.0395,0.16666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
there is mutual benefit and to support the common mandates of local libraries.,"[0, 0, 100, 20]",4,11.04,13,0,0.033,0.15384615384615385,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The principles which will define and guide the ODL are:,"[0, 0, 100, 20]",4,11.04,10,0,0.023,0.3,0.2,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Equitable access for all Ontarians:,"[0, 0, 100, 20]",4,11.04,5,0,0.0155,0.0,0.4,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"We will bring consistent, high-quality electronic resources and services to 10 million","[0, 0, 100, 20]",4,11.04,12,0,0.0375,0.08333333333333333,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Ontario citizens,"[0, 0, 100, 20]",4,11.04,2,0,0.0075,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
We will eliminate barriers to the access to information and create more consistent,"[0, 0, 100, 20]",4,11.04,13,0,0.035,0.15384615384615385,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
services for library clients.,"[0, 0, 100, 20]",4,11.04,4,0,0.013,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Shared decision-making and accountability:,"[0, 0, 100, 20]",4,11.04,4,0,0.0195,0.25,0.2,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
We will facilitate consensus among members regarding ODL’s portfolio of electronic,"[0, 0, 100, 20]",4,11.04,11,0,0.036,0.23076923076923078,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
licenses and services,"[0, 0, 100, 20]",4,11.04,3,0,0.0095,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
We will balance the interests and realities of small and large as well as rich and poor,"[0, 0, 100, 20]",4,11.04,17,0,0.0355,0.058823529411764705,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
communities and institutions.,"[0, 0, 100, 20]",4,11.04,3,0,0.0135,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Shared governance structure:,"[0, 0, 100, 20]",4,11.04,3,0,0.013,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
