text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
temperature distribution of six-phase PMSMs between SL and,"[0, 0, 100, 20]",1,8.97,8,0,0.0255,0.0,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"DL FSCWs under both healthy and faulty conditions, considering","[0, 0, 100, 20]",1,8.97,9,0,0.027,0.1111111111111111,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
open-circuit and short-circuit interturn winding faults. For,"[0, 0, 100, 20]",1,8.97,7,0,0.027,0.14285714285714285,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"accurate results, finite-element analysis and computational fluid","[0, 0, 100, 20]",1,8.97,7,0,0.0295,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
dynamics are employed for the loss calculation and thermal,"[0, 0, 100, 20]",1,8.97,9,0,0.025,0.2222222222222222,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"simulation, respectively.","[0, 0, 100, 20]",1,8.97,2,0,0.012,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Index Terms —Fault tolerance, fractional-slot concentrated","[0, 0, 100, 20]",1,8.97,6,0,0.0265,0.3333333333333333,0.42857142857142855,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"winding, six-phase permanent-magnet synchronous machine,","[0, 0, 100, 20]",1,8.97,5,0,0.026,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
thermal model.,"[0, 0, 100, 20]",1,8.97,2,0,0.0065,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
I. I NTRODUCTION,"[0, 0, 100, 20]",1,9.96,3,1,0.007,0.3333333333333333,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Multiphase permanent-magnet PM synchronous machines,"[0, 0, 100, 20]",1,8.97,5,0,0.0235,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"PMSMs are versatilely deployed, compared with three-phase","[0, 0, 100, 20]",1,9.96,7,0,0.0255,0.42857142857142855,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"ones, in high-performance and high-reliability applications","[0, 0, 100, 20]",1,9.96,6,0,0.027,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"such as electric vehicles, ship propulsion, and aerospace due","[0, 0, 100, 20]",1,9.96,9,0,0.0265,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"to their great fault tolerance, reduced torque ripple, better","[0, 0, 100, 20]",1,9.96,9,0,0.0265,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"dc-link utilization, and multiple fault-tolerant FT control","[0, 0, 100, 20]",1,9.96,7,0,0.0265,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"strategies 1. To achieve an efficient PMSM design, the","[0, 0, 100, 20]",1,9.96,9,0,0.023,0.1111111111111111,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
fractional-slot concentrated winding FSCW is adopted in the,"[0, 0, 100, 20]",1,9.96,8,0,0.026,0.5,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
This work was supported in part by the Government of Galicia,"[0, 0, 100, 20]",1,7.97,11,0,0.025,0.18181818181818182,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"under the grant GPC-ED431B 2023/12, and in part by the Spanish","[0, 0, 100, 20]",1,7.97,11,0,0.026,0.0,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
State Research Agency MCIN/AEI/10.13039/501100011033/FEDER-UE under projects CNS2022-135773 and PID2022-136908OB-I00.,"[0, 0, 100, 20]",1,7.97,9,0,0.0545,0.0,0.5555555555555556,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"stator because it offers shorter end-winding length, higher fill","[0, 0, 100, 20]",1,9.96,9,0,0.028,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
factor and higher torque density compared with distributed,"[0, 0, 100, 20]",1,9.96,8,0,0.0255,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"winding 2. Generally, FSCW can be designed with two different arrangements: single layer SL or double layer DL. In","[0, 0, 100, 20]",1,9.96,19,0,0.048,0.15789473684210525,0.2631578947368421,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"principle, each slot is occupied with one coil side for SL, while","[0, 0, 100, 20]",1,9.96,12,0,0.027,0.16666666666666666,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"two coil sides can be included in each slot for DL 2, 3. SL","[0, 0, 100, 20]",1,9.96,14,0,0.023,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
produces higher harmonic content in back-electromotive force,"[0, 0, 100, 20]",1,9.96,7,0,0.027,0.14285714285714285,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"back-EMF and magnetomotive force MMF than DL, and","[0, 0, 100, 20]",1,9.96,8,0,0.021,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
thereby has a potentially higher overload torque capability than,"[0, 0, 100, 20]",1,9.96,9,0,0.028,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"DL 3. In addition, the greater electric, magnetic, and thermal","[0, 0, 100, 20]",1,9.96,10,0,0.0265,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
isolation between SL phases is usually considered to make SL,"[0, 0, 100, 20]",1,9.96,10,0,0.0255,0.3,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
a more suitable candidate for FT PMSMs than DL 2–6. On,"[0, 0, 100, 20]",1,9.96,11,0,0.022,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"the other hand, DL exhibits lower PM eddy-current and core","[0, 0, 100, 20]",1,9.96,10,0,0.0245,0.1,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
losses and torque ripple 3.,"[0, 0, 100, 20]",1,9.96,5,0,0.0115,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"For safety-critical applications, the fault tolerance should be","[0, 0, 100, 20]",1,9.96,8,0,0.028,0.125,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"ensured in multiphase PMSMs. Among various fault kinds,","[0, 0, 100, 20]",1,9.96,8,0,0.024,0.125,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
open-phase faults OPFs and short-circuit faults SCFs are,"[0, 0, 100, 20]",1,9.96,8,0,0.0245,0.125,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
commonly investigated in FT PMSMs 1. Some fault types,"[0, 0, 100, 20]",1,9.96,9,0,0.0225,0.1111111111111111,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"in multiphase drives, e.g., open-/short-circuit switch faults and","[0, 0, 100, 20]",1,9.96,8,0,0.029,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"high-resistance connections, can be adapted as OPFs 1. Some","[0, 0, 100, 20]",1,9.96,9,0,0.0255,0.2222222222222222,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
freedom degrees are missed under OPFs depending on the,"[0, 0, 100, 20]",1,9.96,9,0,0.023,0.3333333333333333,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"fault locations, and thereby torque ripple usually increases","[0, 0, 100, 20]",1,9.96,8,0,0.0265,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"if the machine control is not adapted. With FT control, an","[0, 0, 100, 20]",1,9.96,11,0,0.024,0.18181818181818182,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"enhanced performance can be achieved, in terms of maximizing torque production with ripple-free torque and minimizing","[0, 0, 100, 20]",1,9.96,16,0,0.051,0.1875,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"stator copper losses, by optimizing the phase currents 7.","[0, 0, 100, 20]",1,9.96,9,0,0.0245,0.2222222222222222,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"However, some phases having higher rms current values than","[0, 0, 100, 20]",1,9.96,9,0,0.025,0.1111111111111111,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"others tend to overheat, and hence, the torque capability is","[0, 0, 100, 20]",1,9.96,10,0,0.0255,0.3,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
constrained with the thermal limits 8. Operating PMSMs,"[0, 0, 100, 20]",1,9.96,8,0,0.0235,0.125,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
beyond their thermal limits can lead to insulation degradation,"[0, 0, 100, 20]",1,9.96,9,0,0.027,0.2222222222222222,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
and an increased risk of PM demagnetization 1. Thermal,"[0, 0, 100, 20]",1,9.96,9,0,0.023,0.1111111111111111,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"analysis under OPFs is therefore crucial for identifying localized hot-spot regions, enabling the development of effective","[0, 0, 100, 20]",1,9.96,16,0,0.0535,0.25,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
FT control strategies that ensure better temperature distribution,"[0, 0, 100, 20]",1,9.96,8,0,0.029,0.25,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"and reasonable machine derating 4, 8–10.","[0, 0, 100, 20]",1,9.96,6,0,0.0175,0.16666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The thermal behavior of FT PMSMs under SCFs should,"[0, 0, 100, 20]",2,9.96,9,0,0.021,0.0,0.4444444444444444,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"also receive a great attention, because of the large resulting","[0, 0, 100, 20]",2,9.96,10,0,0.0265,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"currents and losses. Most severely, one or more turns of a","[0, 0, 100, 20]",2,9.96,11,0,0.024,0.0,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"specific phase may be short-circuited, which is termed as an","[0, 0, 100, 20]",2,9.96,10,0,0.0255,0.3,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
inter-turn fault ITF. The fault current in an ITF is inversely,"[0, 0, 100, 20]",2,9.96,11,0,0.026,0.09090909090909091,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
proportional to the number of shorted turns 11 and depends,"[0, 0, 100, 20]",2,9.96,10,0,0.0245,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"on its location, with closer to the slot opening being more","[0, 0, 100, 20]",2,9.96,11,0,0.0245,0.18181818181818182,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"critical 1, 12. For each phase driven by a separate fullbridge FB inverter commonly adopted in PMSMs 5, 6,","[0, 0, 100, 20]",2,9.96,19,0,0.044,0.10526315789473684,0.15789473684210525,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"11, applying a terminal short circuit SC through the two","[0, 0, 100, 20]",2,9.96,10,0,0.0235,0.1,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
upper/lower switches is the simplest remedial action to tolerate,"[0, 0, 100, 20]",2,9.96,9,0,0.028,0.2222222222222222,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
ITFs 12. The circulating SC current produces a flux linkage,"[0, 0, 100, 20]",2,9.96,10,0,0.025,0.2,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
opposing the PM flux linkage in the shorted turns 11.,"[0, 0, 100, 20]",2,9.96,10,0,0.022,0.2,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Alternatively, the mutual interaction between the faulty and","[0, 0, 100, 20]",2,9.96,8,0,0.0265,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
healthy phases can be exploited to alleviate the SC current in,"[0, 0, 100, 20]",2,9.96,11,0,0.026,0.2727272727272727,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"the shorted turns. To do so, the healthy-phase currents should","[0, 0, 100, 20]",2,9.96,10,0,0.0265,0.1,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
be adapted such that the mutual flux linkage of the healthy,"[0, 0, 100, 20]",2,9.96,11,0,0.0245,0.18181818181818182,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
phases nulls the PM flux linkage in the shorted turns 7.,"[0, 0, 100, 20]",2,9.96,11,0,0.023,0.18181818181818182,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
This method is more feasible for DL than for SL since the,"[0, 0, 100, 20]",2,9.96,12,0,0.023,0.08333333333333333,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"mutual coupling between phases is higher 3. Accordingly,","[0, 0, 100, 20]",2,9.96,8,0,0.0245,0.125,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
the remarks in 2–7 about the SL isolation being preferred,"[0, 0, 100, 20]",2,9.96,10,0,0.024,0.2,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
for FT PMSMs are questionable.,"[0, 0, 100, 20]",2,9.96,5,0,0.013,0.2,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To assess the thermal performance of a machine design,","[0, 0, 100, 20]",2,9.96,9,0,0.023,0.1111111111111111,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"there are two main approaches, as follows. The well-known","[0, 0, 100, 20]",2,9.96,9,0,0.0245,0.2222222222222222,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
lumped-parameter thermal networks are computationally efficient and offers reasonable accuracy only when thermal parameter estimation and loss calculations are accurate 13. On the,"[0, 0, 100, 20]",2,9.96,23,0,0.0785,0.13043478260869565,0.041666666666666664,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"other hand, numerical methods based on either finite-element","[0, 0, 100, 20]",2,9.96,8,0,0.0265,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
analysis FEA or computational fluid dynamics CFD give,"[0, 0, 100, 20]",2,9.96,8,0,0.023,0.125,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"more precise thermal prediction, just at the cost of increased","[0, 0, 100, 20]",2,9.96,10,0,0.0265,0.1,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"computational burden 4, 8.","[0, 0, 100, 20]",2,9.96,4,0,0.0115,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Many research works have used numerical analysis to assess,"[0, 0, 100, 20]",2,9.96,9,0,0.025,0.3333333333333333,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the thermal performance of FT PMSMs either with SL 4 or,"[0, 0, 100, 20]",2,9.96,11,0,0.0225,0.0,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
DL 8 under healthy and faulty conditions. Bianchi et al. 5,"[0, 0, 100, 20]",2,9.96,11,0,0.024,0.0,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
perform 2D thermal FEA of a five-phase PMSM with SL,"[0, 0, 100, 20]",2,9.96,10,0,0.021,0.0,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
under OPFs while keeping the rated copper losses. To achieve,"[0, 0, 100, 20]",2,9.96,10,0,0.0255,0.3,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
