text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Versatile Clothing: Choose items that can be mixed and matched to create multiple,"[0, 0, 100, 20]",2,12.0,13,0,0.0345,0.23076923076923078,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"outfits, helping you pack lighter.","[0, 0, 100, 20]",2,12.0,5,0,0.015,0.4,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Packing Cubes: Use packing cubes to organize your clothes and maximize suitcase,"[0, 0, 100, 20]",2,12.0,12,0,0.034,0.3333333333333333,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
space.,"[0, 0, 100, 20]",2,12.0,1,0,0.003,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Roll Your Clothes: Rolling clothes saves space and reduces wrinkles.,"[0, 0, 100, 20]",2,12.0,10,0,0.0295,0.1,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Travel-Sized Toiletries: Bring travel-sized toiletries to save space and comply with,"[0, 0, 100, 20]",2,12.0,11,0,0.037,0.09090909090909091,0.3076923076923077,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
airline regulations.,"[0, 0, 100, 20]",2,12.0,2,0,0.0095,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Reusable Bags: Pack a few reusable bags for laundry, shoes, or shopping.","[0, 0, 100, 20]",2,12.0,12,0,0.0305,0.08333333333333333,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"First Aid Kit: Include a small first aid kit with band-aids, antiseptic wipes, and any","[0, 0, 100, 20]",2,12.0,15,0,0.036,0.06666666666666667,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
necessary medications.,"[0, 0, 100, 20]",2,12.0,2,0,0.0105,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Copies of Important Documents: Make copies of your passport, travel insurance, and","[0, 0, 100, 20]",2,12.0,12,0,0.0355,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
other important documents. Keep them separate from the originals.,"[0, 0, 100, 20]",2,12.0,9,0,0.0285,0.1111111111111111,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Portable Laundry Kit: A small laundry kit with detergent and a travel clothesline can,"[0, 0, 100, 20]",2,12.0,14,0,0.036,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
be handy for longer trips.,"[0, 0, 100, 20]",2,12.0,5,0,0.011,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Multi-Purpose Shoes: Choose shoes that are comfortable for walking but can also be,"[0, 0, 100, 20]",2,12.0,13,0,0.035,0.23076923076923078,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
worn to a nice dinner.,"[0, 0, 100, 20]",2,12.0,5,0,0.009,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Travel Pillow and Blanket: A compact travel pillow and blanket can make long flights,"[0, 0, 100, 20]",2,12.0,14,0,0.0355,0.07142857142857142,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
or train rides more comfortable.,"[0, 0, 100, 20]",2,12.0,5,0,0.014,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Ziplock Bags: Use ziplock bags for liquids, snacks, or to keep items organized and","[0, 0, 100, 20]",2,12.0,14,0,0.0345,0.14285714285714285,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
protected from spills.,"[0, 0, 100, 20]",2,12.0,3,0,0.01,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Emergency Contact List: Have a list of emergency contacts, including local embassy","[0, 0, 100, 20]",2,12.0,12,0,0.0355,0.16666666666666666,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
or consulate information.,"[0, 0, 100, 20]",2,12.0,3,0,0.0115,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Packing for All Seasons,"[0, 0, 100, 20]",3,12.0,4,0,0.01,0.25,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Spring March to May,"[0, 0, 100, 20]",3,12.0,4,0,0.008,0.25,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Clothing: Light sweaters, long-sleeve shirts, t-shirts, and a light jacket or raincoat.","[0, 0, 100, 20]",3,12.0,12,0,0.038,0.0,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Footwear: Comfortable walking shoes and sandals.,"[0, 0, 100, 20]",3,12.0,6,0,0.0215,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Accessories: Sunglasses, a hat, and a small umbrella.","[0, 0, 100, 20]",3,12.0,8,0,0.023,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Additional Tips: Spring can be unpredictable, so be prepared for both sunny and rainy","[0, 0, 100, 20]",3,12.0,14,0,0.036,0.21428571428571427,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
days. Consider packing a lightweight scarf for cooler evenings.,"[0, 0, 100, 20]",3,12.0,9,0,0.0275,0.2222222222222222,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Summer June to August,"[0, 0, 100, 20]",3,12.0,4,0,0.009,0.0,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Clothing: Lightweight, breathable fabrics like cotton and linen. Pack t-shirts, shorts,","[0, 0, 100, 20]",3,12.0,11,0,0.0385,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"sundresses, and swimwear.","[0, 0, 100, 20]",3,12.0,3,0,0.0115,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Footwear: Sandals, flip-flops, and comfortable walking shoes.","[0, 0, 100, 20]",3,12.0,7,0,0.0275,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Accessories: Sunglasses, a wide-brimmed hat, sunscreen, and a reusable water bottle.","[0, 0, 100, 20]",3,12.0,11,0,0.037,0.0,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Additional Tips: The South of France can get very hot in the summer, so stay hydrated","[0, 0, 100, 20]",3,12.0,16,0,0.035,0.125,0.3125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
and seek shade during peak sun hours. Pack a cooling towel to help manage the heat.,"[0, 0, 100, 20]",3,12.0,16,0,0.034,0.1875,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Autumn September to November,"[0, 0, 100, 20]",3,12.0,4,0,0.0125,0.0,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Clothing: Light sweaters, long-sleeve shirts, t-shirts, and a medium-weight jacket.","[0, 0, 100, 20]",3,12.0,10,0,0.037,0.0,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Footwear: Comfortable walking shoes and boots.,"[0, 0, 100, 20]",3,12.0,6,0,0.0205,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Accessories: Sunglasses, a scarf, and a small umbrella.","[0, 0, 100, 20]",3,12.0,8,0,0.024,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Additional Tips: Autumn is a great time to visit vineyards and enjoy the harvest,"[0, 0, 100, 20]",3,12.0,14,0,0.0335,0.21428571428571427,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
season. Pack layers to adjust to varying temperatures throughout the day.,"[0, 0, 100, 20]",3,12.0,11,0,0.0315,0.18181818181818182,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Winter December to February,"[0, 0, 100, 20]",3,12.0,4,0,0.012,0.0,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Clothing: Warm layers such as sweaters, long-sleeve shirts, and thermal tops. A heavy","[0, 0, 100, 20]",3,12.0,13,0,0.0365,0.0,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"coat, gloves, and a hat.","[0, 0, 100, 20]",3,12.0,5,0,0.01,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Footwear: Waterproof boots and comfortable walking shoes.,"[0, 0, 100, 20]",3,12.0,7,0,0.0255,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Accessories: A scarf, sunglasses for sunny winter days, and a travel-sized hand","[0, 0, 100, 20]",3,12.0,12,0,0.034,0.08333333333333333,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
warmer.,"[0, 0, 100, 20]",3,12.0,1,0,0.0035,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Additional Tips: Winter is mild compared to other regions, but it's still important to","[0, 0, 100, 20]",4,12.0,14,0,0.0365,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
pack warm clothing for cooler evenings. Consider packing thermal underwear for,"[0, 0, 100, 20]",4,12.0,11,0,0.034,0.18181818181818182,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
extra warmth.,"[0, 0, 100, 20]",4,12.0,2,0,0.006,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Packing for Adults,"[0, 0, 100, 20]",4,12.0,3,0,0.008,0.3333333333333333,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Clothing,"[0, 0, 100, 20]",4,12.0,1,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Casual Wear: Comfortable clothes for sightseeing and casual dining, like jeans, t","[0, 0, 100, 20]",4,12.0,12,0,0.035,0.08333333333333333,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"shirts, and casual dresses.","[0, 0, 100, 20]",4,12.0,4,0,0.012,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Evening Wear: Dressier outfits for dining out or events. Pack a nice dress or dress,"[0, 0, 100, 20]",4,12.0,15,0,0.0345,0.26666666666666666,0.26666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
pants and a blouse/shirt.,"[0, 0, 100, 20]",4,12.0,4,0,0.011,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Active Wear: If you plan on hiking or outdoor activities, pack activewear like leggings,","[0, 0, 100, 20]",4,12.0,14,0,0.0375,0.07142857142857142,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"shorts, and moisture-wicking tops.","[0, 0, 100, 20]",4,12.0,4,0,0.0155,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Swimwear: Don't forget your swimsuit for beach or pool visits.,"[0, 0, 100, 20]",4,12.0,10,0,0.0265,0.18181818181818182,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Accessories: A stylish yet functional bag, a lightweight scarf, and a versatile jacket.","[0, 0, 100, 20]",4,12.0,13,0,0.0375,0.0,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Additional Tips: Pack a few statement pieces that can be dressed up or down, such as","[0, 0, 100, 20]",4,12.0,16,0,0.0345,0.1875,0.1875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
a versatile dress or a pair of stylish shoes.,"[0, 0, 100, 20]",4,12.0,9,0,0.0185,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Toiletries,"[0, 0, 100, 20]",4,12.0,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Basic Toiletries: Toothbrush, toothpaste, shampoo, conditioner, body wash,","[0, 0, 100, 20]",4,12.0,8,0,0.0335,0.0,0.375,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"deodorant, and personal hygiene items.","[0, 0, 100, 20]",4,12.0,5,0,0.017,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Skincare: Sunscreen, moisturizer, and daily skincare products.","[0, 0, 100, 20]",4,12.0,7,0,0.028,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Makeup: Pack essentials in a travel-sized makeup bag.,"[0, 0, 100, 20]",4,12.0,8,0,0.023,0.0,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Additional Items: A small sewing kit, nail clippers, and a razor.","[0, 0, 100, 20]",4,12.0,11,0,0.0275,0.0,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Additional Tips: Consider packing a travel-sized perfume or cologne to freshen up on,"[0, 0, 100, 20]",4,12.0,13,0,0.036,0.23076923076923078,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the go.,"[0, 0, 100, 20]",4,12.0,2,0,0.003,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Gadgets and Accessories,"[0, 0, 100, 20]",4,12.0,3,0,0.0105,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Electronics: Smartphone, charger, power bank, and other devices. Bring a travel","[0, 0, 100, 20]",4,12.0,11,0,0.0345,0.09090909090909091,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
adapter if needed.,"[0, 0, 100, 20]",4,12.0,3,0,0.008,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Camera: Capture memories with a camera, extra batteries, and memory cards.","[0, 0, 100, 20]",4,12.0,11,0,0.032,0.0,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Books and Entertainment: A book, e-reader, or tablet for entertainment during","[0, 0, 100, 20]",4,12.0,11,0,0.0335,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
travel.,"[0, 0, 100, 20]",4,12.0,1,0,0.0035,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Additional Tips: Download maps and travel guides to your devices for offline use.,"[0, 0, 100, 20]",5,12.0,13,0,0.0345,0.0,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Consider bringing a portable Wi-Fi hotspot for reliable internet access.,"[0, 0, 100, 20]",5,12.0,10,0,0.0315,0.2,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Packing for Kids,"[0, 0, 100, 20]",6,12.0,3,0,0.007,0.3333333333333333,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Clothing,"[0, 0, 100, 20]",4,12.0,1,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Comfortable Wear: T-shirts, shorts, pants, dresses, pajamas, and underwear.","[0, 0, 100, 20]",6,12.0,9,0,0.0335,0.0,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Layering: Depending on the season, pack sweaters, jackets, and hats.","[0, 0, 100, 20]",6,12.0,10,0,0.0295,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Swimwear: Swimsuits and cover-ups for beach or pool days.,"[0, 0, 100, 20]",6,12.0,9,0,0.0245,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Accessories: A sun hat, sunglasses, and a lightweight jacket.","[0, 0, 100, 20]",6,12.0,9,0,0.0265,0.0,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Additional Tips: Pack extra clothing for kids, as they may need more changes of","[0, 0, 100, 20]",6,12.0,14,0,0.033,0.14285714285714285,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
clothes than adults.,"[0, 0, 100, 20]",6,12.0,3,0,0.009,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Essentials,"[0, 0, 100, 20]",6,12.0,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Diapers and Wipes: For babies or toddlers, pack enough diapers and wipes.","[0, 0, 100, 20]",6,12.0,12,0,0.031,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Snacks: Bring a variety of snacks for travel and outings.,"[0, 0, 100, 20]",6,12.0,10,0,0.024,0.1,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Toys and Entertainment: Favorite toys, books, or games. Consider a tablet with pre","[0, 0, 100, 20]",6,12.0,13,0,0.035,0.15384615384615385,0.3076923076923077,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
downloaded content.,"[0, 0, 100, 20]",6,12.0,2,0,0.009,0.5,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Additional Tips: Pack a small backpack for each child with their essentials to keep,"[0, 0, 100, 20]",6,12.0,14,0,0.035,0.14285714285714285,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
them engaged. Include comfort items like a favorite blanket or stuffed animal.,"[0, 0, 100, 20]",6,12.0,12,0,0.0335,0.16666666666666666,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Toiletries,"[0, 0, 100, 20]",4,12.0,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Basic Toiletries: Toothbrush, toothpaste, shampoo, body wash, and personal hygiene","[0, 0, 100, 20]",6,12.0,10,0,0.0365,0.0,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
items.,"[0, 0, 100, 20]",6,12.0,1,0,0.003,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Sunscreen: Kid-friendly sunscreen.,"[0, 0, 100, 20]",6,12.0,3,0,0.016,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Additional Items: A small first aid kit with child-specific medications.,"[0, 0, 100, 20]",6,12.0,10,0,0.0315,0.0,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Additional Tips: Pack extra toiletries for kids, as they may need more frequent use of","[0, 0, 100, 20]",6,12.0,15,0,0.036,0.06666666666666667,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
items like wipes and hand sanitizer.,"[0, 0, 100, 20]",6,12.0,6,0,0.0155,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Safety and Comfort,"[0, 0, 100, 20]",6,12.0,3,0,0.008,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Car Seat: Check if a car seat is provided if renting a car. If not, bring your own.","[0, 0, 100, 20]",6,12.0,18,0,0.033,0.2777777777777778,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Stroller: A lightweight, foldable stroller for younger children.","[0, 0, 100, 20]",6,12.0,8,0,0.0285,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Blanket and Pillow: A small blanket and travel pillow for comfort during flights or,"[0, 0, 100, 20]",6,12.0,14,0,0.035,0.0,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
