text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
S 1 – High-pressure chemistry,"[0, 0, 100, 20]",1,11.04,5,0,0.0125,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Modification of structure and physical properties of MgB 2 superconductor due to synthesis,"[0, 0, 100, 20]",1,11.04,13,0,0.039,0.07692307692307693,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
under 1 GPa pressure,"[0, 0, 100, 20]",1,11.04,4,0,0.0085,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Tomasz Cetner Warsaw/Poland, Andrzej Morawski, Akiyasu Yamamoto, Ryszard Diduszko","[0, 0, 100, 20]",1,11.04,9,0,0.0365,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"High-pressure synthesis, structure and equation of state of new tetragonal boron subnitride","[0, 0, 100, 20]",1,11.04,12,0,0.04,0.0,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
B 50 N 2,"[0, 0, 100, 20]",1,11.04,4,1,0.0025,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Kirill Cherednichenko Villetaneuse/France, Vladimir Solozhenko","[0, 0, 100, 20]",1,11.04,5,0,0.029,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Topology of the chemical pressure field in simple molecules,"[0, 0, 100, 20]",1,11.04,9,0,0.0255,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Mikhail Pokryvaylo Oviedo/Spain, Hussien Osman, Miguel Ángel Salvadó, J. Manuel Recio","[0, 0, 100, 20]",1,11.04,11,0,0.0375,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
What can we learn from chemical pressure maps of metals and ionic crystals?,"[0, 0, 100, 20]",2,11.04,13,0,0.0315,0.07692307692307693,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Alvaro Lobato Madrid/Spain, Hussien Osman, Miguel Angel Salvado, Mercedes Taravillo","[0, 0, 100, 20]",2,11.04,10,0,0.037,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Valentin Garcia Baonza, Jose Manuel Recio Muñiz","[0, 0, 100, 20]",2,11.04,7,0,0.0205,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Formation and behavior of metal hydrides at extreme p,T: In situ PXRD studies at ID06-LVP,","[0, 0, 100, 20]",2,11.04,15,0,0.038,0.0,0.35294117647058826,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
ESRF,"[0, 0, 100, 20]",2,11.04,1,1,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Kristina Spektor Grenoble/France, Wilson Crichton, Ulrich Häussermann, Sumit Konar","[0, 0, 100, 20]",2,11.04,9,0,0.037,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Experimental evidence for stable crystalline polymeric carbon dioxide at lowermost mantle,"[0, 0, 100, 20]",2,11.04,11,0,0.0395,0.0,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
conditions,"[0, 0, 100, 20]",2,11.04,1,0,0.005,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Kamil Dziubek Florence/Italy, Martin Ende, Demetrio Scelta, Roberto Bini, Mohamed","[0, 0, 100, 20]",2,11.04,10,0,0.036,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Mezouar, Gaston Garbarino, Ronald Miletich","[0, 0, 100, 20]",2,11.04,5,0,0.019,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Flexible amines – a new route for designing advanced, porous materials","[0, 0, 100, 20]",2,11.04,11,0,0.03,0.18181818181818182,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Aleksandra Półrolniczak Poznan/Poland, Szymon Sobczak, Andrzej Katrusiak","[0, 0, 100, 20]",2,11.04,7,0,0.033,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
S 2 – New phenomena at high pressure,"[0, 0, 100, 20]",2,11.04,8,0,0.0145,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Metallization of erbium and yttrium trihydrides under high pressure,"[0, 0, 100, 20]",2,11.04,9,0,0.0295,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Marek Tkacz Warsaw/Poland, Mikhail Kuzovnikov, Mikhail Eremtes, Aleksander Drozdov,","[0, 0, 100, 20]",2,11.04,9,0,0.0375,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Stanislav Besedin,"[0, 0, 100, 20]",2,11.04,2,0,0.008,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Pressure-induced conformational conversion in p-tolyl disulfide at phase transition and in a,"[0, 0, 100, 20]",2,11.04,12,0,0.0405,0.0,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
hidden polymorph,"[0, 0, 100, 20]",2,11.04,2,0,0.0075,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Szymon Sobczak Poznan/Poland, Andrzej Katrusiak","[0, 0, 100, 20]",2,11.04,5,0,0.0215,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P10,"[0, 0, 100, 20]",2,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Properties of YbAu 2 Si 2 under hydrostatic pressure,"[0, 0, 100, 20]",2,11.04,9,0,0.022,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Jiří Kaštil Prague/Czech Republic, Kristina Vlášková, Jiří Prchal, Martin Míšek, Jiří Kamarád,","[0, 0, 100, 20]",2,11.04,12,0,0.0415,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Zdeněk Arnold,"[0, 0, 100, 20]",2,11.04,2,0,0.006,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
S 3 – Amorphous materials and liquids under pressure,"[0, 0, 100, 20]",2,11.04,9,0,0.022,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P11,"[0, 0, 100, 20]",2,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Hydrogen content and Raman spectra of amorphous magnesium silicates with Mg/Si from 0,"[0, 0, 100, 20]",2,11.04,13,0,0.0365,0.07692307692307693,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
to 0.9 hydrogenated at high pressure.,"[0, 0, 100, 20]",2,11.04,6,0,0.016,0.16666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Vadim Efimchenko Moscow/Russia, Nikolay Barkovskii, Vladimir Fedotov, Konstantin","[0, 0, 100, 20]",2,11.04,8,0,0.0365,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Meletov, Kirill Khryapin","[0, 0, 100, 20]",2,11.04,3,0,0.011,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
S 4 – Elements and binary alloys under pressure: structural and electronic transformations,"[0, 0, 100, 20]",3,11.04,13,0,0.039,0.0,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P12,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Raman study of bismuth at high pressure,"[0, 0, 100, 20]",3,11.04,7,0,0.0165,0.0,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Julien Haines Montpellier/France,"[0, 0, 100, 20]",3,11.04,3,0,0.015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P13,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Boron monosulfide: equation of state and pressure-induced phase transition,"[0, 0, 100, 20]",3,11.04,9,0,0.033,0.0,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Kirill Cherednichenko Villetaneuse/France, Ivan Kruglov, Artem Oganov, Yann Le Godec,","[0, 0, 100, 20]",3,11.04,10,0,0.038,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Mohamed Mezouar, Vladimir Solozhenko","[0, 0, 100, 20]",3,11.04,4,0,0.0165,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P14,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Pressure induced elimination of ferro-ferro transition in Sc 0.35 Ti 0.65 Fe 2 intermetallic compound,"[0, 0, 100, 20]",3,11.04,15,0,0.0435,0.06666666666666667,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Zdenek Arnold Prague/Chech Republic, Martin Misek, Olivier Isnard, J. Pemeja, Jiri Kastil, Jiri","[0, 0, 100, 20]",3,11.04,13,0,0.0415,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Kamarad,"[0, 0, 100, 20]",3,11.04,1,0,0.0035,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P15,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
High pressure phase diagram of sulphur from laser-heated diamond anvil cell experiments,"[0, 0, 100, 20]",3,11.04,12,0,0.038,0.0,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Hannah B. Scott Edinburgh/Great Britain, Tomoaki Kimura, R. Stewart McWilliams","[0, 0, 100, 20]",3,11.04,10,0,0.0345,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
S 5 – Materials chemistry at high pressure,"[0, 0, 100, 20]",3,11.04,8,0,0.0175,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P16,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Synthesis by sol gel route, structural and dielectric characterization of cerium doped lead","[0, 0, 100, 20]",3,11.04,13,0,0.0395,0.07692307692307693,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
zirconium titanate,"[0, 0, 100, 20]",3,11.04,2,0,0.0085,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
El Miloudi El Moussafir Casablanca/Maroko,"[0, 0, 100, 20]",3,11.04,5,0,0.0185,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P17,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Phosphorus doping in 111 face of single crystal diamond grown by the temperature,"[0, 0, 100, 20]",3,11.04,13,0,0.034,0.15384615384615385,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
gradient HPHT method,"[0, 0, 100, 20]",3,11.04,3,0,0.009,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Sergei Buga Moscow/Russia, Vitaly Bormashov, Jullien Bargon, Michail Kuzntetsov, Sergei","[0, 0, 100, 20]",3,11.04,10,0,0.039,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Terentiev, Sergei Tarelkin, S Temgoua, Vladimir Blank","[0, 0, 100, 20]",3,11.04,7,0,0.0235,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P18,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Post-spinel transition in hausmannite determined by high P-T in situ X-ray diffraction,"[0, 0, 100, 20]",3,11.04,12,0,0.0375,0.08333333333333333,0.26666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Jolanta Darul Poznan,Poland, Christian Lathe, Pawel Piszora","[0, 0, 100, 20]",3,11.04,7,0,0.0265,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P19,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Crystal packing diversity of the simple amidinate oxozinc complex derived by non-covalent,"[0, 0, 100, 20]",3,11.04,12,0,0.039,0.16666666666666666,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
interactions,"[0, 0, 100, 20]",3,11.04,1,0,0.006,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Michał Terlecki Warsaw/Poland, Michał Leszczyński, Szymon Sobczak, Iwona Justyniak,","[0, 0, 100, 20]",3,11.04,9,0,0.0375,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Andrzej Katrusiak, Janusz Lewiński","[0, 0, 100, 20]",3,11.04,4,0,0.0155,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P20,"[0, 0, 100, 20]",3,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Dimerization in the III-V semiconductor gallium phosphide,"[0, 0, 100, 20]",3,11.04,7,0,0.0255,0.0,0.375,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Barbara Lavina Las Vegas, USA","[0, 0, 100, 20]",4,11.04,5,0,0.0125,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P21,"[0, 0, 100, 20]",4,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
High pressure magnetic characterisation of the elpasolite La 2 NiMnO 6,"[0, 0, 100, 20]",4,11.04,11,0,0.03,0.0,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Christopher Ridley Didcot/Great Britain, Nicholas Funnell, Craig Bull","[0, 0, 100, 20]",4,11.04,8,0,0.031,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P23,"[0, 0, 100, 20]",4,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Pressure-induced broadening of photoluminescence from Bismuth-doped glasses,"[0, 0, 100, 20]",4,11.04,7,0,0.0345,0.0,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"John Proctor Salford/Great Britain, Robert McMaster, Malik Hakeem, Mark Hughes","[0, 0, 100, 20]",4,11.04,10,0,0.0345,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
S 6 – Superconductivity under high pressure: Experiment and theory,"[0, 0, 100, 20]",4,11.04,10,0,0.0285,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P24,"[0, 0, 100, 20]",4,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Development of a symmetric miniature diamond anvil cell for magnetic measurements in a,"[0, 0, 100, 20]",4,11.04,13,0,0.037,0.0,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
SQUID magnetometer and structural studies.,"[0, 0, 100, 20]",4,11.04,5,0,0.019,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Bastien Guigue Paris/France,"[0, 0, 100, 20]",4,11.04,3,0,0.0125,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P25,"[0, 0, 100, 20]",4,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Pressure – induced metallization and superconductivity in the transition metal,"[0, 0, 100, 20]",4,11.04,10,0,0.0345,0.1,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
dichalcognides MX 2,"[0, 0, 100, 20]",4,11.04,3,0,0.0085,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Moaz ElGhazali Dresden/Germany,"[0, 0, 100, 20]",4,11.04,3,0,0.014,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P26,"[0, 0, 100, 20]",4,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Strong electron-phonon and band structure effects in the optical properties of,"[0, 0, 100, 20]",4,11.04,11,0,0.034,0.0,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
superconducting hydrogen,"[0, 0, 100, 20]",4,11.04,2,0,0.0115,0.5,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Miguel Borinaga Donostia-San Sebastian/Spain, Julen Ibañez-Azpiroz, Aitor Bergara, Ion","[0, 0, 100, 20]",4,11.04,9,0,0.039,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Errea,"[0, 0, 100, 20]",4,11.04,1,0,0.0025,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
P27,"[0, 0, 100, 20]",4,11.04,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Formation process of high-Tc phase of sulfur hydride,"[0, 0, 100, 20]",4,11.04,8,0,0.0225,0.0,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Mari Einaga Toyonaka,Japan, Masafumi Sakata, Akiyoshi Masuda, Harushige Nakao,","[0, 0, 100, 20]",4,11.04,9,0,0.035,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
