text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
"The documentation describing the model and its application, as well as the outcomes of the review process, are available through the following links:","[0, 0, 100, 20]",2,11.0,23,0,0.0635,0.08695652173913043,0.043478260869565216,1,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The Model Cardhttps://drive.google.com/file/d/1Dim0c86H2R1Qtj6IkDxY9eWy1SVKJ77c/view?usp=sharing describes version 1 of the trigger mechanism. It was completed by OCHA in June 2022 and updated in October 2022.,"[0, 0, 100, 20]",2,11.0,23,0,0.0935,0.12,0.21875,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"completed by Mohammad Shamsudduha, Associate Professor in Humanitarian Science at the Institute for Risk and Disaster Reduction, University College London, in December 2022.","[0, 0, 100, 20]",2,11.0,23,0,0.0755,0.043478260869565216,0.6086956521739131,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The Implementation Plan summarizes the concrete actions that the trigger mechanismhttps://drive.google.com/file/d/1lf7VdtqXT5LWgWDnu-duYlNjh4qXMQU/view?usp=sharing will inform and was developed by OCHA in October 2022.,"[0, 0, 100, 20]",2,11.0,21,0,0.099,0.17391304347826086,0.16129032258064516,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"The Ethical Matrixhttps://docs.google.com/spreadsheets/d/1RrIPpodeqIRHm9MmBv6FB0zIGP3V5r5QFwd7wF-rl8/edit?usp=sharing identifies issues that may come up in the implementation of the trigger mechanism and stakeholders that may be impacted by those issues. The Ethical Matrix was completed in January 2023 by Andrea Romaoli Garcia, ITU Topic Driver on Open Code.","[0, 0, 100, 20]",2,11.0,43,0,0.159,0.1111111111111111,0.2830188679245283,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The sections below provide a summary of the main findings and recommendations developed in the review.,"[0, 0, 100, 20]",2,11.0,16,0,0.0435,0.125,0.0625,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
2.1 Technical Review,"[0, 0, 100, 20]",3,12.0,3,0,0.009,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Intended Use,"[0, 0, 100, 20]",3,12.0,2,0,0.0055,0.5,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
The intended use of the predictive model is appropriate.,"[0, 0, 100, 20]",3,11.0,9,0,0.024,0.2222222222222222,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"The model may not detect localized rainfall shortages, which could lead to the model missing a trigger where it should detect increased drought risk. In addition, crop failure depends on a number of factors other than rainfall, including the use and availability of groundwater for irrigation as well as changes in temperature. The fact that these additional factors are not included in the model should be considered in the interpretation of model outputs.","[0, 0, 100, 20]",3,11.0,73,0,0.1925,0.1643835616438356,0.0410958904109589,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Model Development and Documentation,"[0, 0, 100, 20]",3,12.0,4,0,0.016,0.0,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
The resolution of the spatial coverage of the predictive model is very high at 0.05 degrees. The predictive model produces outputs on a monthly basis. The geographic scope of the predictive model includes the entire country of Niger. These parameters are appropriate for a national-scale model.,"[0, 0, 100, 20]",3,11.0,46,0,0.1245,0.08695652173913043,0.10416666666666667,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"The spatial resolution of the predictive model at 0.05 degrees is too high given that the predictive model is primarily dependent on precipitation variability. Correlation between forecasts and observational rainfall data produced by CHIRPS is weak in Maradi and Niamey regions, where the irrigation is the highest in the country.","[0, 0, 100, 20]",3,11.0,50,0,0.1405,0.12,0.09803921568627451,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Model Evaluation,"[0, 0, 100, 20]",3,12.0,2,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The predictive model is evaluated using accuracy, hit rate, miss rate, false positives and false negatives as parameters. These model evaluation criteria are appropriate for this predictive model.","[0, 0, 100, 20]",3,11.0,28,0,0.0845,0.14285714285714285,0.07142857142857142,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
A comparison between the predictive model outputs and NextGen forecasts was based only on CHIRPS gridded rainfall data. No detailed information is provided on the downscaling of the forecasts and evaluation of the downscaled technique.,"[0, 0, 100, 20]",3,11.0,35,0,0.1005,0.14285714285714285,0.11428571428571428,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Operational Readiness,"[0, 0, 100, 20]",3,12.0,2,0,0.01,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Activities and funding are provided on a “no-regrets” basis after a trigger activation.,"[0, 0, 100, 20]",3,11.0,13,0,0.0375,0.13333333333333333,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Activities and funding are purposefully selected to still be valuable in the absence of a shock. The addition of an observational trigger based on SPI is a strength of this anticipatory trigger mechanism.,"[0, 0, 100, 20]",3,11.0,33,0,0.086,0.15151515151515152,0.09090909090909091,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The forecast accuracy could be improved if the predictive model is tailored to individual areas within Niger.,"[0, 0, 100, 20]",3,11.0,17,0,0.0465,0.23529411764705882,0.11764705882352941,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
There is little mention of local/national capacity building or strengthening in the process. The performance of the predictive model should be evaluated against the observational model outputs to better understand the weaknesses in the predictive model.,"[0, 0, 100, 20]",3,11.0,36,0,0.109,0.1111111111111111,0.05405405405405406,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Strengthening the predictive model outputs increases the potential impact of the trigger mechanism due to the increased lead time.,"[0, 0, 100, 20]",3,11.0,19,0,0.056,0.21052631578947367,0.05263157894736842,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The low or even negative correlation between the predictive model outputs and CHIRPS precipitation in the northern part of Niger should be examined to improve the performance and validity of the predictive model.,"[0, 0, 100, 20]",4,11.0,33,0,0.09,0.09090909090909091,0.09090909090909091,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
2.2 Ethical Review,"[0, 0, 100, 20]",4,12.0,3,0,0.008,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
False negative activation non-activation in the presence of a shock,"[0, 0, 100, 20]",4,12.0,10,0,0.029,0.0,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
A false negative would deprive the community of timely aid.,"[0, 0, 100, 20]",4,11.0,10,0,0.025,0.1,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Recommendation: The outputs of the predictive model should be continuously evaluated against the outputs of the observational model and against CHIRPS precipitation data to lower the likelihood of false negatives.,"[0, 0, 100, 20]",4,11.0,30,0,0.092,0.1,0.1,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
False positive activation activation in the absence of a shock,"[0, 0, 100, 20]",4,12.0,10,0,0.0265,0.0,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"A false positive would increase the risk of wasted financial resources. Such error could undermine the confidence of stakeholders and donors and could lead to discontinuation of the trigger mechanism. A false negative primarily impacts other stakeholders, including local NGOs, the model developers and UN entities, due to the misallocation of resources. It also undermines trust in the trigger mechanism.","[0, 0, 100, 20]",4,11.0,60,0,0.173,0.1,0.1,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Recommendation: A false positive is more tolerable compared to a false negative, as a false positive triggers activities and funding that benefit the population even in the absence of a shock. The outputs of the predictive model should be continuously evaluated against the outputs of the observational model and against CHIRPS precipitation data to lower the likelihood of false positives.","[0, 0, 100, 20]",4,11.0,60,0,0.1655,0.1,0.06666666666666667,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Identity exposure exposure of individual identities through potential use of additional data sources in implementation of the model,"[0, 0, 100, 20]",4,11.5,18,0,0.057,0.0,0.05555555555555555,0,0,-20.0,0.0,1,0,1.0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Unauthorized access to any personal data used in future implementation of the trigger mechanism could cause harm and carries reputational risk.,"[0, 0, 100, 20]",4,11.0,21,0,0.0615,0.14285714285714285,0.047619047619047616,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Recommendation: Given that the trigger mechanism does not include the use of any personal data there is little concern that a data breach could result in re-identification. If the implementation of the trigger mechanism evolves over time to include additional personal data, the tools and infrastructure used in implementation should be re-evaluated and adjusted as needed to mitigate the risk of identity exposure.","[0, 0, 100, 20]",4,11.0,63,0,0.1765,0.19047619047619047,0.046153846153846156,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Bias in available data,"[0, 0, 100, 20]",4,12.0,4,0,0.0095,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Bias in data availability resulting from gaps in data for different regions in Niger could affect the allocation of funding and activities.,"[0, 0, 100, 20]",4,11.0,22,0,0.059,0.09090909090909091,0.09090909090909091,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Recommendation: Determine whether there are gaps resulting in biases in climate data availability for Niger in order to prevent unfair allocation of funding and activities.,"[0, 0, 100, 20]",4,11.0,25,0,0.074,0.12,0.12,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Feedback,"[0, 0, 100, 20]",5,12.0,1,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The Centre invites individuals and organizations working in the humanitarian, academic, research and private sector to engage with us on the peer review process. Please send feedback on the Peer Review Framework to centrehumdata@un.org.mailto:centrehumdata@un.org","[0, 0, 100, 20]",5,11.0,34,0,0.115,0.13513513513513514,0.15,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
