text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
INTRODUCTION,"[0, 0, 100, 20]",1,11.0,1,1,0.006,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Donors have an important role in the humanitarian data ecosystem, both as drivers of increased data","[0, 0, 100, 20]",1,11.0,16,0,0.042,0.125,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"collection and analysis, and as direct users of data. This is not a new phenomenon; the need for","[0, 0, 100, 20]",1,11.0,18,0,0.0395,0.05555555555555555,0.05555555555555555,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"accountability and transparency in the use of donor funding is broadly understood and respected. However,","[0, 0, 100, 20]",1,11.0,15,0,0.0455,0.13333333333333333,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"in recent years, donors have begun requesting data that can be sensitive. This includes personal data about","[0, 0, 100, 20]",1,11.0,17,0,0.0455,0.29411764705882354,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"beneficiaries and various forms of disaggregated data, such as household-level survey results and data","[0, 0, 100, 20]",1,11.0,14,0,0.0445,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"about the delivery of assistance disaggregated by demographic and/or group dimensions e.g. ethnicity,","[0, 0, 100, 20]",1,11.0,13,0,0.0445,0.15384615384615385,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"protection group, etc.. 1","[0, 0, 100, 20]",1,11.0,4,0,0.011,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Concerns around requests for such data have led donors and humanitarian organizations to place more,"[0, 0, 100, 20]",1,11.0,15,0,0.0425,0.2,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"emphasis on identifying strategies for data responsibility: the safe, ethical and effective management","[0, 0, 100, 20]",1,11.0,13,0,0.045,0.07692307692307693,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
of data. Data responsibility requires donors and humanitarian organizations to take actions that help,"[0, 0, 100, 20]",1,11.0,14,0,0.044,0.21428571428571427,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
minimize risks while maximizing benefits of data. This is particularly challenging in cases where donors,"[0, 0, 100, 20]",1,11.0,15,0,0.045,0.2,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"request sensitive data. For example, the screening of aid recipients, which is often used to justify requests","[0, 0, 100, 20]",1,11.0,17,0,0.0465,0.17647058823529413,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"for personal data, is not only difficult to practically implement, but also highly problematic in terms of","[0, 0, 100, 20]",1,11.0,17,0,0.045,0.11764705882352941,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
principled aid. 2,"[0, 0, 100, 20]",1,11.0,3,0,0.0075,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1 Because there are well-established and accepted standards and mechanisms for sharing financial information with donors, including a role for external","[0, 0, 100, 20]",1,4.52,21,0,0.0655,0.14285714285714285,0.045454545454545456,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"audits, requests for financial data are not included in this guidance note. This guidance note deals with sensitive personal and non-personal data.","[0, 0, 100, 20]",1,7.5,22,0,0.063,0.09090909090909091,0.043478260869565216,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2 Roepstorff, K., Faltas, C. and Hövelmann, S., 2020. Counterterrorism Measures and Sanction Regimes: Shrinking Space for Humanitarian Aidhttps://www.chaberlin.org/en/publications/counterterrorism-measures-and-sanction-regimes-shrinking-space-for-humanitarian-aid-organisations/","[0, 0, 100, 20]",1,4.52,19,0,0.13,0.05,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
THE CENTRE FOR HUMANITARIAN DATAhttps://centre.humdata.org/ DECEMBER 2020 1,"[0, 0, 100, 20]",1,8.0,8,0,0.034,0.0,0.5454545454545454,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"In addition, sharing seemingly innocuous data such as aggregated survey results can place already","[0, 0, 100, 20]",2,11.0,14,0,0.042,0.14285714285714285,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
vulnerable people and communities at greater risk. What may be initially considered non-personal data 3,"[0, 0, 100, 20]",2,11.0,15,0,0.0445,0.13333333333333333,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"can allow for re-identification of individuals, communities and demographic groups. Re-identification","[0, 0, 100, 20]",2,11.0,11,0,0.0455,0.09090909090909091,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
occurs when data can be traced back or linked to an individuals or groups of individuals because it is not,"[0, 0, 100, 20]",2,11.0,20,0,0.0435,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"adequately anonymized. This can result in a violation of data protection, privacy and other human rights","[0, 0, 100, 20]",2,11.0,16,0,0.0445,0.125,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
and can allow for targeting of individuals or groups with violence or other forms of harm. 4,"[0, 0, 100, 20]",2,11.0,17,0,0.038,0.11764705882352941,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Many donors and humanitarian actors recognize the risks and benefits associated with sharing such,"[0, 0, 100, 20]",2,11.0,14,0,0.042,0.21428571428571427,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"sensitive data, but the sector has yet to establish a common understanding of how to balance these risks","[0, 0, 100, 20]",2,11.0,18,0,0.0435,0.16666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"and benefits effectively. Recent efforts to address this issue have led to more clarity on current practices,","[0, 0, 100, 20]",2,11.0,17,0,0.0465,0.17647058823529413,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"as well as on the objectives and constraints of data sharing. In September 2020, the Government of","[0, 0, 100, 20]",2,11.0,17,0,0.041,0.058823529411764705,0.17647058823529413,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Switzerland, the International Committee of the Red Cross ICRC and the United Nations Office for","[0, 0, 100, 20]",2,11.0,15,0,0.041,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Coordination of Humanitarian Affairs UN OCHA Centre for Humanitarian Data the Centre organized a,"[0, 0, 100, 20]",2,11.0,14,0,0.0415,0.07142857142857142,0.6428571428571429,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
virtual Wilton Park dialogue to help build common understanding on this issue. 5,"[0, 0, 100, 20]",2,11.0,13,0,0.034,0.23076923076923078,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
This guidance note synthesizes the outcomes of this dialogue and a related desk review. 6 It describes the,"[0, 0, 100, 20]",2,11.0,18,0,0.0445,0.1111111111111111,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
challenges around sharing sensitive data with donors and offers initial recommendations for how donors,"[0, 0, 100, 20]",2,11.0,14,0,0.0445,0.14285714285714285,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
and humanitarian organizations can more effectively navigate this area.,"[0, 0, 100, 20]",2,11.0,9,0,0.0315,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
DONOR REQUESTS FOR DATA,"[0, 0, 100, 20]",2,11.0,4,1,0.01,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Donors regularly request data from their partners in order to fulfil different obligations and objectives.,"[0, 0, 100, 20]",2,11.0,15,0,0.046,0.13333333333333333,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
These requests can be either formal or informal.,"[0, 0, 100, 20]",2,11.0,8,0,0.0205,0.125,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"• Formal requests tend to be included in grant agreements in relation to reporting criteria, and are","[0, 0, 100, 20]",2,11.0,17,0,0.042,0.29411764705882354,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
typically based on legal requirements such as compliance with counter-terrorism laws. Such requests,"[0, 0, 100, 20]",2,11.0,13,0,0.0435,0.07692307692307693,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"tend to be negotiated at the outset of a partnership or grant agreement, and are usually made in","[0, 0, 100, 20]",2,11.0,18,0,0.0395,0.2777777777777778,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
writing and scheduled in advance.,"[0, 0, 100, 20]",2,11.0,5,0,0.0145,0.4,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
• Informal requests concern information or data that typically fall outside of the normal scope of,"[0, 0, 100, 20]",2,11.0,16,0,0.0415,0.0625,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"reporting. These ad-hoc requests often carry implicit value, meaning that while they are not","[0, 0, 100, 20]",2,11.0,14,0,0.0395,0.21428571428571427,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"formally required, delivering this supplementary data is deemed beneficial for an organization’s","[0, 0, 100, 20]",2,11.0,12,0,0.0425,0.2857142857142857,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
ongoing engagement and partnership with a donor. These requests represent a greater dilemma for,"[0, 0, 100, 20]",2,11.0,14,0,0.041,0.14285714285714285,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
humanitarian actors.,"[0, 0, 100, 20]",2,11.0,2,0,0.0095,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Few donors have formal data sharing policies or guidelines in place. 7 There is also a lack of shared,"[0, 0, 100, 20]",2,11.0,19,0,0.0415,0.21052631578947367,0.10526315789473684,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
understanding of terminology and of the objectives and risks around data sharing. There are different,"[0, 0, 100, 20]",2,11.0,15,0,0.0435,0.13333333333333333,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"definitions and understanding of data-related risks, leading to inconsistent and sometimes contradictory","[0, 0, 100, 20]",2,11.0,12,0,0.0465,0.16666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
practices around sharing potentially sensitive data with donors in a particular context. 8,"[0, 0, 100, 20]",2,11.0,13,0,0.039,0.07692307692307693,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"3 Non-personal data is defined as data which was initially personal data, but later made anonymous, such as data about the people affected by the","[0, 0, 100, 20]",2,4.52,25,0,0.0605,0.2,0.038461538461538464,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"humanitarian situation and their needs, the threats and vulnerabilities they face, and their capacities adapted from Regulation EUhttps://eur-lex.europa.eu/eli/reg/2018/1807/oj","[0, 0, 100, 20]",2,7.5,18,0,0.0795,0.10526315789473684,0.07407407407407407,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
2018/1807 of the European Parliament and of the Council of 14 November 2018 on a framework for the free flow of non-personal data in thehttps://eur-lex.europa.eu/eli/reg/2018/1807/oj,"[0, 0, 100, 20]",2,7.5,25,0,0.079,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
4 See the Working Draft OCHA Guidelines for Data Responsibility and the ICRC Handbook on data protection in humanitarian action.https://centre.humdata.org/wp-content/uploads/2019/03/OCHA-DR-Guidelines-working-draft-032019.pdf,"[0, 0, 100, 20]",2,4.52,20,0,0.103,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
5 Read more about the virtual dialogue in this Wilton Park Report.https://centre.humdata.org/outcomes-from-wilton-park-dialogue-on-responsible-data-sharing-with-donors/,"[0, 0, 100, 20]",2,4.52,12,0,0.0785,0.0,0.14814814814814814,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"6 Willits-King, B. and Spencer, A., 2020. Responsible data-sharing with donors: accountability, transparency and data protection in principledhttps://www.odi.org/publications/17751-responsible-data-sharing-donors-accountability-transparency-and-data-protection-principled","[0, 0, 100, 20]",2,4.52,18,0,0.127,0.0,0.17142857142857143,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
humanitarian action.https://www.odi.org/publications/17751-responsible-data-sharing-donors-accountability-transparency-and-data-protection-principled,"[0, 0, 100, 20]",2,4.52,2,0,0.074,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"7 At the time of writing, only USAID and GIZ had publicly available guidelines on responsible data sharing. See USAID, 2019. Considerations for usinghttps://www.usaid.gov/responsibledata?hootPostID=f24e1cf9e44c21e5761c8f0b%2067566620","[0, 0, 100, 20]",2,4.52,24,0,0.105,0.037037037037037035,0.1935483870967742,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"data responsibly at USAID and GIZ, 2018. GIZ’s Responsible Data Principles.https://www.usaid.gov/responsibledata?hootPostID=f24e1cf9e44c21e5761c8f0b%2067566620","[0, 0, 100, 20]",2,7.5,11,0,0.0745,0.0625,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
THE CENTRE FOR HUMANITARIAN DATAhttps://centre.humdata.org/ DECEMBER 2020 2,"[0, 0, 100, 20]",2,8.0,8,0,0.034,0.0,0.5454545454545454,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
OBJECTIVES FOR DATA SHARING WITH DONORS,"[0, 0, 100, 20]",3,11.0,6,1,0.017,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
The most commonly identified objectives for donors requesting sensitive data from partners are,"[0, 0, 100, 20]",3,11.0,13,0,0.041,0.23076923076923078,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"situational awareness and programme design; accountability and transparency; and legal, regulatory, and","[0, 0, 100, 20]",3,11.0,12,0,0.046,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
policy requirements.,"[0, 0, 100, 20]",3,11.0,2,0,0.0095,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Situational awareness and programme design,"[0, 0, 100, 20]",3,11.0,5,0,0.019,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Donors seek information and data from humanitarian organizations in order to understand and react,"[0, 0, 100, 20]",3,11.0,14,0,0.042,0.21428571428571427,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
to changes in humanitarian contexts. This allows donors to improve their own programme design and,"[0, 0, 100, 20]",3,11.0,15,0,0.0415,0.13333333333333333,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"evaluation, prevent duplication of assistance, identify information gaps, and ensure appropriate targeting","[0, 0, 100, 20]",3,11.0,12,0,0.0475,0.16666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
of assistance.,"[0, 0, 100, 20]",3,11.0,2,0,0.0065,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Accountability and transparency,"[0, 0, 100, 20]",3,11.0,3,0,0.0145,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Donors and humanitarian organizations have an obligation to account for their activities. Data can enable,"[0, 0, 100, 20]",3,11.0,15,0,0.0455,0.2,0.13333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
donors to explain and defend funding on foreign aid to taxpayers.,"[0, 0, 100, 20]",3,11.0,11,0,0.0275,0.18181818181818182,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Legal, regulatory, and policy requirements","[0, 0, 100, 20]",3,11.0,5,0,0.019,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Donors are subject to certain national and international legal requirements, including political, legal and","[0, 0, 100, 20]",3,11.0,14,0,0.047,0.14285714285714285,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"statutory requirements related to counter-terrorism, migration and law enforcement. In many cases,","[0, 0, 100, 20]",3,11.0,12,0,0.0435,0.08333333333333333,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
donors might want to use data to verify their compliance with these different requirements. Some donors,"[0, 0, 100, 20]",3,11.0,16,0,0.044,0.1875,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"include counterterrorism clauses in their grant agreements, which are intended to ensure that their funds","[0, 0, 100, 20]",3,11.0,15,0,0.0455,0.26666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"are not used to benefit designated terrorist groups. 9 Similarly, donors might include clauses to cover antibribery, anti-fraud and anti-corruption measures. 10","[0, 0, 100, 20]",3,11.0,22,0,0.0695,0.22727272727272727,0.041666666666666664,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
CONSTRAINTS FOR DATA SHARING WITH DONORS,"[0, 0, 100, 20]",3,11.0,6,1,0.0175,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Despite these objectives, data sharing with donors is not without its constraints, which include a lack of","[0, 0, 100, 20]",3,11.0,17,0,0.045,0.17647058823529413,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"regulatory frameworks for responsibly managing sensitive non-personal data, capacity gaps and lack of","[0, 0, 100, 20]",3,11.0,13,0,0.0445,0.07692307692307693,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
purpose limitation.,"[0, 0, 100, 20]",3,11.0,2,0,0.009,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Lack of regulatory frameworks for responsibly managing sensitive non-personal data,"[0, 0, 100, 20]",3,11.0,10,0,0.0365,0.1,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
