text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
11 . Substitute programs in cases where signals fail.,"[0, 0, 100, 20]",1,9.0,9,0,0.0225,0.125,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Skills,"[0, 0, 100, 20]",1,12.0,1,0,0.003,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Operation Monitoring - Watching gauges, dials, or other indicators to make sure a machine is working properly.","[0, 0, 100, 20]",1,9.0,17,0,0.047,0.1875,0.1875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Reading Comprehension - Understanding written sentences and paragraphs in work related documents.,"[0, 0, 100, 20]",1,9.0,12,0,0.043,0.2727272727272727,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Operation and Control - Controlling operations of equipment or systems.,"[0, 0, 100, 20]",1,9.0,10,0,0.031,0.1111111111111111,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Troubleshooting - Determining causes of operating errors and deciding what to do about it.,"[0, 0, 100, 20]",2,9.0,14,0,0.0385,0.3076923076923077,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Active Listening - Giving full attention to what other people are saying, taking time to understand the points being made, asking questions as appropriate, and not interrupting at inappropriate times.","[0, 0, 100, 20]",2,9.0,30,0,0.0855,0.3103448275862069,0.10344827586206896,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Active Learning - Understanding the implications of new information for both current and future problem-solving and decision-making.,"[0, 0, 100, 20]",2,9.0,17,0,0.058,0.0625,0.16666666666666666,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Critical Thinking - Using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems.","[0, 0, 100, 20]",2,9.0,21,0,0.0655,0.15,0.15,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,
Knowledge,"[0, 0, 100, 20]",2,12.0,1,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Telecommunications - Knowledge of transmission, broadcasting, switching, control, and operation of telecommunications systems.","[0, 0, 100, 20]",2,9.0,13,0,0.057,0.08333333333333333,0.16666666666666666,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Communications and Media - Knowledge of media production, communication, and dissemination techniques and methods. This includes alternative ways to inform and entertain via written, oral, and visual media.","[0, 0, 100, 20]",2,9.0,28,0,0.0895,0.14814814814814814,0.14814814814814814,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Computers and Electronics - Knowledge of circuit boards, processors, chips, electronic equipment, and computer hardware and software, including applications and programming.","[0, 0, 100, 20]",2,9.0,21,0,0.0765,0.05,0.15,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"English Language - Knowledge of the structure and content of the English language including the meaning and spelling of words, rules of composition, and grammar.","[0, 0, 100, 20]",2,9.0,25,0,0.0685,0.041666666666666664,0.16666666666666666,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Engineering and Technology - Knowledge of the practical application of engineering science and technology. This includes applying principles, techniques, procedures, and equipment to the design and production of various goods and services.","[0, 0, 100, 20]",2,9.0,32,0,0.104,0.0967741935483871,0.12903225806451613,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Education and Training - Knowledge of principles and methods for curriculum and training design, teaching and instruction for individuals and groups, and the measurement of training effects.","[0, 0, 100, 20]",2,9.0,27,0,0.082,0.0,0.11538461538461539,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Mechanical - Knowledge of machines and tools, including their designs, uses, repair, and maintenance.","[0, 0, 100, 20]",2,9.0,14,0,0.044,0.07692307692307693,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Education,"[0, 0, 100, 20]",2,12.0,1,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Job Zone Three: Medium Preparation Needed,"[0, 0, 100, 20]",2,9.0,6,0,0.018,0.16666666666666666,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Education: Most occupations in this zone require training in vocational schools, related on-the-job experience, or an associate's degree. Some may require a bachelor's degree.","[0, 0, 100, 20]",2,9.0,24,0,0.076,0.07692307692307693,0.10714285714285714,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Training : Employees in these occupations usually need one or two years of training involving both on-the-job experience and informal training with experienced workers.,"[0, 0, 100, 20]",2,9.0,24,0,0.0725,0.08695652173913043,0.08,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
School Programs,"[0, 0, 100, 20]",2,12.0,2,0,0.007,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Communications Technology/Technician. - A program that generally prepares individuals to function as workers and managers within communications industries. Includes instruction in business economics; basic management; principles of interpersonal and mediated communications; radio, television, and digital media production; and related aspects of technology and communications systems.","[0, 0, 100, 20]",2,9.0,45,0,0.1705,0.045454545454545456,0.1111111111111111,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Radio and Television Broadcasting Technology/Technician. - A program that prepares individuals to apply technical knowledge and skills to the production of radio and television programs, and related operations, under the supervision of broadcast and studio managers, directors, editors, and producers. Includes instruction in sound, lighting, and camera operation and maintenance; power and feed control; studio operations; production preparation; broadcast engineering; related computer applications; and specialized applications such as news, entertainment, live talk, sports, commercials, and taping.","[0, 0, 100, 20]",2,9.0,76,0,0.264,0.06666666666666667,0.09210526315789473,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Audiovisual Communications Technologies/Technicians, Other. - Any instructional program in audiovisual communications technologies not listed above.","[0, 0, 100, 20]",3,9.0,15,0,0.067,0.07142857142857142,0.4,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Wages,"[0, 0, 100, 20]",3,12.0,1,0,0.0025,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
In NY the average wage for this occupation was:,"[0, 0, 100, 20]",3,9.0,9,0,0.0195,0.1111111111111111,0.2222222222222222,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"$33,030 for entry level workers, and $65,350 for experienced workers.","[0, 0, 100, 20]",3,9.0,10,0,0.03,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Job Outlook,"[0, 0, 100, 20]",3,12.0,2,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Based on the total number of annual openings and its growth rate, the employment prospects for this occupation are described as Favorable.","[0, 0, 100, 20]",3,9.0,22,0,0.0585,0.13636363636363635,0.09090909090909091,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"In 2006, employment for Broadcast Technicians in NY was: 3,630.","[0, 0, 100, 20]",3,9.0,10,0,0.027,0.1,0.36363636363636365,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"It is anticipated that in the year 2016, employment in this area will number 3,930. There will be an increase of 30 new positions annually 0.01%. In addition, 120 jobs per year 0.03% will become available due to employee turnover.","[0, 0, 100, 20]",3,9.0,40,0,0.0955,0.1,0.06976744186046512,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Similar Jobs,"[0, 0, 100, 20]",3,12.0,2,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Computer Support Specialists - Provide technical assistance to computer system users. Answer questions or resolve computer problems for clients in person, via telephone or from remote location. May provide assistance concerning the use of computer hardware and software, including printing, installation, word processing, electronic mail, and operating systems.","[0, 0, 100, 20]",3,9.0,48,0,0.157,0.10638297872340426,0.1276595744680851,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Network Systems and Data Communications Analysts - Analyze, design, test, and evaluate network systems, such as local area networks LAN, wide area networks WAN, Internet, intranet, and other data communications systems. Perform network modeling, analysis, and planning. Research and recommend network and data communications hardware and software. Includes telecommunications specialists who deal with the interfacing of computer and communications equipment. May supervise computer programmers.","[0, 0, 100, 20]",3,9.0,64,0,0.216,0.031746031746031744,0.20634920634920634,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,
Radio Operators - Receive and transmit communications using radiotelegraph or radiotelephone equipment in accordance with government regulations. May repair equipment.,"[0, 0, 100, 20]",3,9.0,20,0,0.074,0.05263157894736842,0.21052631578947367,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Sound Engineering Technicians - Operate machines and equipment to record, synchronize, mix, or reproduce music, voices, or sound effects in sporting arenas, theater productions, recording studios, or movie and video productions.","[0, 0, 100, 20]",3,9.0,31,0,0.099,0.16666666666666666,0.13333333333333333,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Film and Video Editors - Edit motion picture soundtracks, film, and video.","[0, 0, 100, 20]",3,9.0,12,0,0.0315,0.0,0.36363636363636365,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Telecommunications Equipment Installers and Repairers, Except Line Installers - Set-up, rearrange, or remove switching and dialing equipment used in central offices. Service or repair telephones and other communication equipment on customers' property. May install equipment in new locations or install wiring and telephone jacks in buildings under construction.","[0, 0, 100, 20]",3,9.0,48,0,0.1575,0.10638297872340426,0.20833333333333334,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,
"Electronic Home Entertainment Equipment Installers and Repairers - Repair, adjust, or install audio or television receivers, stereo systems, camcorders, video systems, or other electronic home entertainment equipment.","[0, 0, 100, 20]",3,9.0,27,0,0.0955,0.038461538461538464,0.2692307692307692,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Telecommunications Line Installers and Repairers - String and repair telephone and television cable, including fiber optics and other equipment for transmitting messages or television programming.","[0, 0, 100, 20]",3,9.0,25,0,0.086,0.08333333333333333,0.20833333333333334,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,
Nuclear Power Reactor Operators - Control nuclear reactors.,"[0, 0, 100, 20]",3,9.0,8,0,0.026,0.0,0.7142857142857143,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
