text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
"hair icon appears, and then drag a rectangle around the portion.","[0, 0, 100, 20]",1,12.0,11,0,0.027,0.18181818181818182,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Note: To deselect an image and start over, click outside it.","[0, 0, 100, 20]",1,12.0,11,0,0.025,0.09090909090909091,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. Right-click the image and select copy. Once done, you can paste it to a new file or a","[0, 0, 100, 20]",1,12.0,19,0,0.035,0.10526315789473684,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
clipboard.,"[0, 0, 100, 20]",1,12.0,1,0,0.005,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Export objects to separate PDF,"[0, 0, 100, 20]",2,24.0,5,0,0.013,0.2,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Using the Edit Object tool, you can save objects into a separate PDF.","[0, 0, 100, 20]",2,12.0,13,0,0.0285,0.15384615384615385,0.3076923076923077,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
1. Select All tools   - Use print production   - Edit object .,"[0, 0, 100, 20]",2,12.0,12,0,0.0235,0.1111111111111111,0.4444444444444444,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
2. Select the object or objects.,"[0, 0, 100, 20]",2,12.0,6,0,0.0135,0.16666666666666666,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. Right-click the selection, and choose Save Selection As .","[0, 0, 100, 20]",2,12.0,10,0,0.0255,0.1111111111111111,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4. In the Save As dialog, specify where you want to save the file, name the file, and then","[0, 0, 100, 20]",2,12.0,19,0,0.036,0.15789473684210525,0.15789473684210525,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
select Save .,"[0, 0, 100, 20]",2,12.0,3,0,0.0055,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Take a snapshot of a page,"[0, 0, 100, 20]",3,24.0,6,0,0.01,0.16666666666666666,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"You can use the Snapshot tool to copy all selected content text, images, or both to the","[0, 0, 100, 20]",3,12.0,17,0,0.0355,0.17647058823529413,0.11764705882352941,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
clipboard or another application. Text and images are copied as an image.,"[0, 0, 100, 20]",3,12.0,12,0,0.031,0.16666666666666666,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
You can use two methods to take a snapshot: the Select or Snapshot tools. Using the Select,"[0, 0, 100, 20]",3,12.0,17,0,0.037,0.17647058823529413,0.29411764705882354,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"tool, draw a rectangle, right-click, and select Take a Snapshot .","[0, 0, 100, 20]",3,12.0,11,0,0.0275,0.2,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To use the Snapshot tool, do the following:","[0, 0, 100, 20]",3,12.0,8,0,0.018,0.25,0.25,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1. Windows Select the hamburger menu in the upper left. Then select Undo, Redo &","[0, 0, 100, 20]",3,12.0,15,0,0.033,0.07142857142857142,0.35714285714285715,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
more.,"[0, 0, 100, 20]",3,12.0,1,0,0.0025,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"macOS Select Edit in the upper left. Then select Undo, Redo and More","[0, 0, 100, 20]",3,12.0,13,0,0.028,0.0,0.46153846153846156,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
2. Do one of the following:,"[0, 0, 100, 20]",3,12.0,6,0,0.011,0.16666666666666666,0.16666666666666666,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Select anywhere on the page to capture the entire content displayed on the,"[0, 0, 100, 20]",3,12.0,13,0,0.031,0.15384615384615385,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
screen.,"[0, 0, 100, 20]",3,12.0,1,0,0.0035,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Drag a rectangle around the text or images or a combination of both.,"[0, 0, 100, 20]",3,12.0,13,0,0.028,0.0,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Drag a rectangle within an image to copy just a portion of the image.,"[0, 0, 100, 20]",3,12.0,14,0,0.028,0.07142857142857142,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Colors in the selected area are inverted momentarily to highlight the selection.,"[0, 0, 100, 20]",3,12.0,12,0,0.0345,0.3333333333333333,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The selection is copied automatically to the clipboard when you release the,"[0, 0, 100, 20]",3,12.0,12,0,0.032,0.25,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"mouse/touchpad button. If a document is open in another application, go to","[0, 0, 100, 20]",3,12.0,12,0,0.0315,0.16666666666666666,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"the document, right-click, and select Paste to paste the copied selection","[0, 0, 100, 20]",3,12.0,11,0,0.0315,0.09090909090909091,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
directly into the target document.,"[0, 0, 100, 20]",3,12.0,5,0,0.015,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Note:,"[0, 0, 100, 20]",3,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
You can save all the images from a PDF. See Export images to another formathttps://helpx.adobe.com/acrobat/using/exporting-pdfs-file-formats.html#exportimagestoanotherformat . This,"[0, 0, 100, 20]",3,12.0,17,0,0.082,0.1111111111111111,0.18518518518518517,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
feature isn’t available in Reader.,"[0, 0, 100, 20]",3,12.0,5,0,0.015,0.0,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
