text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
13. Resources and References,"[0, 0, 100, 20]",6,10.02,4,0,0.0125,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"R&D Service Controlled Substance Coordinator Beverly Jefferson Administrative Officer, R&D Ext. 55125","[0, 0, 100, 20]",6,10.02,12,0,0.045,0.07142857142857142,0.9285714285714286,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Controlled Substance Coordinator Cathy Fowler Quality & Performance Ext. 55267 Research Pharmacy Vickie Vonderohe, Pharm.D. Ext. 55543 Program Manager Police Service Officer on Duty Ext. 56982","[0, 0, 100, 20]",6,10.02,26,0,0.0835,0.04,0.8461538461538461,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Manual M-2, Part VII, Chapter 5, Controlled Substances in Research Areas Manual M-2, Part VII, Chapter 10 Inspection of Controlled Substances Controlled Substance Handbook 1108.2 Code of Federal Regulations, Title 21, Part 1300-1399, Drug Enforcement Administration DEA","[0, 0, 100, 20]",6,10.02,37,0,0.1165,0.05405405405405406,0.7073170731707317,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"14. Approved Date: March 17 th , 2004","[0, 0, 100, 20]",6,10.02,8,0,0.015,0.0,0.42857142857142855,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"15. Review Date: March 17 th , 2005","[0, 0, 100, 20]",6,10.02,8,0,0.014,0.0,0.42857142857142855,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Michael P. Davey, M.D., Ph.D Edward Jai, R.Ph","[0, 0, 100, 20]",6,10.02,8,0,0.019,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"ACOS, Research & Development Service Chief, Pharmacy Service","[0, 0, 100, 20]",6,10.02,8,0,0.0265,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Attachment A,"[0, 0, 100, 20]",7,12.0,2,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Schedules of Various Controlled Substances,"[0, 0, 100, 20]",7,12.0,5,0,0.019,0.0,0.8,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Drug Schedule 222-Tribromoethanol Schedule III a-Endorphin Schedule II Alprazolam Schedule IV Amphetamine Schedule II β-CFT Naphthalenesulfonate Schedule II Buprenorphine Schedule III c-5776 cocaine solution Schedule II Chloral Hydrate Schedule IV Clonazepam Schedule IV Cocaine Schedule II D-Amphetamine Sulfate Schedule II Diazepam Schedule IV Ethchlorvynol-USP placidyl Schedule IV Euthasol Phenytoin/Phenobarbital Schedule III Fenfluramine Schedule IV Fentanyl-2ml amp; 100ug/amp Schedule II Fentanyl-2ml amp; 50ug/amp Schedule II Flunitrazepam Rohypnol Schedule I GHB -Gamma Hydroxybutyric Acid Schedule I Ketamine Schedule III Levorphanol Tartrate Schedule II Lorazepam Schedule IV Mazindol Schedule IV Mazindol-Sigma Schedule IV Methamphetamine Schedule II Methylenedioxy-Methylamphetamine Schedule I Methylphedidate Schedule II Methyprylon Schedule III Midazolam HCl Schedule IV Morphine sulfate Schedule II Morphine-10ml vial; 10mg/ul Schedule II Mouse cocktail ketamine Schedule III Oxymorphone Schedule II Oxymorphone-10mg bottle, powder Schedule II Pentobarbital Schedule II Phencyclidine Schedule II Phenobarbital Schedule IV Rat cocktail ketamine Schedule III Remifentanil-2mg amp Schedule II Epistestosterone Schedule III Testosterone Schedule III Dihydrotestrosterone Schedule III Etiocholan Dehydroepiandrosterone Schedule III Thiobutabarbital Schedule III Thiopental Sodium Schedule IV Triazolam Schedule IV","[0, 0, 100, 20]",7,8.04,169,0,0.6285,0.005917159763313609,0.8387096774193549,0,0,-20.0,0.0,1,0,3.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
