text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
time on ambient aerosol particles using an entrained aerosol,"[0, 0, 100, 20]",1,10.0,9,0,0.026,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
flow reactor coupled to a custom-built chemical ionization,"[0, 0, 100, 20]",1,10.0,8,0,0.0255,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
mass spectrometer at two urban locations during summer.,"[0, 0, 100, 20]",1,10.0,8,0,0.024,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The observed N 2 O 5 reactivity is a strong function of both,"[0, 0, 100, 20]",1,10.0,13,0,0.024,0.07692307692307693,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
relative humidity RH and particle chemical composition.,"[0, 0, 100, 20]",1,10.0,7,0,0.0245,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"We show that particulate organic mass loadings, together","[0, 0, 100, 20]",1,10.0,8,0,0.0245,0.125,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"with ambient relative humidity, play a leading role in","[0, 0, 100, 20]",1,10.0,9,0,0.023,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
determining the reaction rate of N 2 O 5 with particles. Our,"[0, 0, 100, 20]",1,10.0,12,0,0.0245,0.08333333333333333,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"observed reactivity values are both more variable and, at","[0, 0, 100, 20]",1,10.0,9,0,0.0245,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"times, as much as a factor of ten lower than currently","[0, 0, 100, 20]",1,10.0,11,0,0.022,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
implemented large-scale model parameterizations would,"[0, 0, 100, 20]",1,10.0,5,0,0.0245,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
predict. Such discrepancies have likely consequences for,"[0, 0, 100, 20]",1,10.0,7,0,0.025,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"predictions of NO x availability and ozone production,","[0, 0, 100, 20]",1,10.0,8,0,0.0235,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
and the sensitivity of these quantities to aerosol particle,"[0, 0, 100, 20]",1,10.0,9,0,0.0255,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"loadings. Citation: Bertram, T. H., J. A. Thornton, T. P. Riedel,","[0, 0, 100, 20]",1,10.0,11,0,0.0275,0.0,0.9090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"A. M. Middlebrook, R. Bahreini, T. S. Bates, P. K. Quinn, and","[0, 0, 100, 20]",1,9.01,12,0,0.025,0.0,0.9166666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"D. J. Coffman 2009, Direct observations of N 2 O 5 reactivity on","[0, 0, 100, 20]",1,9.01,13,0,0.026,0.0,0.46153846153846156,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"ambient aerosol particles, Geophys. Res. Lett., 36, L19803,","[0, 0, 100, 20]",1,9.01,8,0,0.026,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
doi:10.1029/2009GL040248.,"[0, 0, 100, 20]",1,7.97,1,0,0.0125,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
1. Introduction,"[0, 0, 100, 20]",1,11.0,2,0,0.007,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"2  The production of tropospheric ozone O 3 , a criteria","[0, 0, 100, 20]",1,10.0,11,0,0.0225,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"air pollutant and potent greenhouse gas, is a complex","[0, 0, 100, 20]",1,10.0,9,0,0.0225,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"function of nitrogen oxides NO x = NO + NO 2 , volatile","[0, 0, 100, 20]",1,10.0,13,0,0.0215,0.1,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"organic compounds VOC, sunlight, and trace oxidants","[0, 0, 100, 20]",1,10.0,7,0,0.0225,0.0,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
such as the hydroxyl radical OH. O 3 production is nonlinearly dependent on NO x abundance and thus accurate,"[0, 0, 100, 20]",1,10.0,19,0,0.045,0.10526315789473684,0.15789473684210525,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
description of the processes that remove NO x radicals is,"[0, 0, 100, 20]",1,10.0,10,0,0.024,0.2,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
critical for predicting the down-wind influence of anthropogenic emissions on tropospheric O 3 . Global modeling,"[0, 0, 100, 20]",1,10.0,16,0,0.0485,0.06666666666666667,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
studies suggest that nocturnal processes involving the,"[0, 0, 100, 20]",1,10.0,7,0,0.024,0.2857142857142857,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
reactions of the nitrate radical NO 3  and N 2 O 5 account,"[0, 0, 100, 20]",1,10.0,13,0,0.0225,0.0,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
for 50% of the globally averaged annual net NO x removal,"[0, 0, 100, 20]",1,10.0,11,0,0.023,0.0,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Dentener and Crutzen, 1993. However, the impact of","[0, 0, 100, 20]",1,10.0,8,0,0.0215,0.0,0.375,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
nocturnal NO x removal processes on the tropospheric O 3,"[0, 0, 100, 20]",1,10.0,10,0,0.0235,0.1,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
budget continues to be limited by uncertainty in the reaction,"[0, 0, 100, 20]",1,10.0,10,0,0.026,0.3,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
rate of N 2 O 5 with aerosol particles.,"[0, 0, 100, 20]",1,10.0,9,0,0.0155,0.0,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
3  The influence of N 2 O 5 on the removal of atmospheric,"[0, 0, 100, 20]",1,10.0,13,0,0.022,0.0,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
NO x radicals is determined by the product of the probability,"[0, 0, 100, 20]",1,10.0,11,0,0.0255,0.18181818181818182,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1 Department of Atmospheric Sciences, University of Washington,","[0, 0, 100, 20]",1,5.64,8,0,0.028,0.0,0.625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Seattle, Washington, USA.","[0, 0, 100, 20]",1,7.97,3,0,0.0115,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2 Now at Department of Chemistry, University of California, San Diego,","[0, 0, 100, 20]",1,5.64,11,0,0.03,0.0,0.6363636363636364,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"La Jolla, California, USA.","[0, 0, 100, 20]",1,7.97,4,0,0.0115,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3 Department of Chemistry, University of Washington, Seattle,","[0, 0, 100, 20]",1,5.64,8,0,0.027,0.0,0.625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Washington, USA.","[0, 0, 100, 20]",1,7.97,2,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4 Earth System Research Laboratory, NOAA, Boulder, Colorado, USA.","[0, 0, 100, 20]",1,5.64,9,0,0.0285,0.0,0.8888888888888888,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"5 CIRES, University of Colorado, Boulder, Colorado, USA.","[0, 0, 100, 20]",1,5.64,8,0,0.0245,0.0,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"6 Pacific Marine Environmental Laboratory, NOAA, Seattle, Washington,","[0, 0, 100, 20]",1,5.64,8,0,0.031,0.0,0.875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
USA.,"[0, 0, 100, 20]",1,7.97,1,1,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Copyright 2009 by the American Geophysical Union.,"[0, 0, 100, 20]",1,7.97,7,0,0.0215,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"that N 2 O 5 will react on a particle given a collision, gN 2 O 5 ,","[0, 0, 100, 20]",1,10.0,18,0,0.025,0.17647058823529413,0.17647058823529413,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
and the total gas-particle collision frequency primarily set,"[0, 0, 100, 20]",1,10.0,8,0,0.0265,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
by the available particle surface area concentration S a .,"[0, 0, 100, 20]",1,10.0,10,0,0.0245,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Until recently, direct measurements of gN 2 O 5  have been","[0, 0, 100, 20]",1,10.0,11,0,0.0235,0.18181818181818182,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"restricted to the laboratory, where simplified model particle","[0, 0, 100, 20]",1,10.0,8,0,0.027,0.25,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
types are probed to ascertain functional dependences. These,"[0, 0, 100, 20]",1,10.0,8,0,0.026,0.375,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
studies have shown that N 2 O 5 removal by particles and the,"[0, 0, 100, 20]",1,10.0,13,0,0.024,0.15384615384615385,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
resulting products are strongly dependent on: i liquid water,"[0, 0, 100, 20]",1,10.0,9,0,0.026,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"NOcontent H �3 , which inhibits N 2 Ol Thornton et al. 2 O 5 hydrolysis , 2003, ii particle nitrateWahner et al.,","[0, 0, 100, 20]",1,10.0,23,0,0.0455,0.09523809523809523,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1998, iii the presence of additional nucleophiles in water","[0, 0, 100, 20]",1,10.0,9,0,0.025,0.1111111111111111,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"stressed particles Behnke et al., 1997, iv organic coatings","[0, 0, 100, 20]",1,10.0,9,0,0.0255,0.1111111111111111,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
that have been theorized to either suppress N 2 O 5 accommodation or decrease water availability at the surface,"[0, 0, 100, 20]",1,10.0,19,0,0.0465,0.15789473684210525,0.10526315789473684,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"McNeill et al., 2006; Folkers et al., 2003, and v particle","[0, 0, 100, 20]",1,10.0,11,0,0.024,0.0,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"acidity Mozurkewich and Calvert, 1988. These effects","[0, 0, 100, 20]",1,10.0,7,0,0.023,0.0,0.42857142857142855,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
lead to measured gN 2 O 5  that span three orders of magnitude 1 � 10 �4 < g < 0.1 depending on the chemical and,"[0, 0, 100, 20]",1,10.0,26,0,0.043,0.125,0.041666666666666664,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
physical properties of the particles employed. Consistent,"[0, 0, 100, 20]",1,10.0,7,0,0.0255,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"with this large potential variability, recent analyses of NO 3","[0, 0, 100, 20]",1,10.0,10,0,0.0265,0.0,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
and N 2 O 5 field measurements have inferred that gN 2 O 5,"[0, 0, 100, 20]",1,10.0,14,0,0.0225,0.14285714285714285,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
can range from 1 � 10 �3 to 0.017 and is likely dependent,"[0, 0, 100, 20]",1,10.0,13,0,0.0225,0.15384615384615385,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"on particle chemical composition Brown et al., 2006.","[0, 0, 100, 20]",1,10.0,8,0,0.0225,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4  In the context of atmospheric particle composition,","[0, 0, 100, 20]",1,10.0,8,0,0.023,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"the importance of the above dependences, either individually or as a whole, remains entirely unclear. Combining our","[0, 0, 100, 20]",1,10.0,17,0,0.0495,0.11764705882352941,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
direct measurements of gN 2 O 5  on ambient particles with,"[0, 0, 100, 20]",1,10.0,11,0,0.0235,0.0,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
co-located observations of particle chemical composition,"[0, 0, 100, 20]",1,10.0,6,0,0.0255,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"and particle S a, gas phase precursors, and meteorological","[0, 0, 100, 20]",1,10.0,9,0,0.025,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"parameters, allows such evaluations and the elucidation of","[0, 0, 100, 20]",1,10.0,8,0,0.0255,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
factors that most likely control gN 2 O 5  on ambient particles.,"[0, 0, 100, 20]",1,10.0,12,0,0.026,0.08333333333333333,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
2. Experimental Design,"[0, 0, 100, 20]",1,11.0,3,0,0.01,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
5  The pseudo-first order rate coefficient for N 2 O 5 loss,"[0, 0, 100, 20]",1,10.0,12,0,0.0235,0.0,0.23076923076923078,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
to aerosol particles k het  was measured directly using an,"[0, 0, 100, 20]",1,10.0,10,0,0.024,0.5,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"entrained aerosol flow reactor coupled to a chemical ionization mass spectrometer CIMS Kercher et al., 2009.","[0, 0, 100, 20]",1,10.0,16,0,0.0465,0.125,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The experimental technique is described in detail elsewhere,"[0, 0, 100, 20]",1,10.0,8,0,0.026,0.25,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Bertram et al., 2009. Observations of gN 2 O 5  were made","[0, 0, 100, 20]",1,10.0,12,0,0.0225,0.16666666666666666,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
at two urban sampling locations during the summer of 2008.,"[0, 0, 100, 20]",1,10.0,10,0,0.0245,0.1,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Between July 3rd and 21st, observations were made from a","[0, 0, 100, 20]",1,10.0,10,0,0.0235,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
10 m tower adjacent to the NOAA Earth System Research,"[0, 0, 100, 20]",1,10.0,10,0,0.022,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Laboratory in Boulder, CO. Particle size distributions 65 nm","[0, 0, 100, 20]",1,10.0,9,0,0.026,0.0,0.4444444444444444,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
to 1 mm were measured by an ultra-high sensitivity aerosol,"[0, 0, 100, 20]",1,10.0,10,0,0.0245,0.2,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
spectrometer and particle composition measured by an,"[0, 0, 100, 20]",1,10.0,7,0,0.023,0.14285714285714285,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Aerodyne compact time-of-flight aerosol mass spectrometer,"[0, 0, 100, 20]",1,10.0,6,0,0.026,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"DeCarlo et al., 2006; Drewnick et al., 2005. Coincident","[0, 0, 100, 20]",1,10.0,9,0,0.0235,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"measurements of gas-phase precursors e.g., O 3 and NO","[0, 0, 100, 20]",1,10.0,9,0,0.0225,0.1111111111111111,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
and basic meteorological parameters were also made during,"[0, 0, 100, 20]",1,10.0,8,0,0.025,0.25,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"the sampling period. Between August 6th and 16th, observations were made from a 5 m sampling mast extending","[0, 0, 100, 20]",1,10.0,18,0,0.045,0.16666666666666666,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
above an instrument sea container located at the NOAA,"[0, 0, 100, 20]",1,10.0,9,0,0.0225,0.1111111111111111,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
L19803 1 of 5,"[0, 0, 100, 20]",1,10.96,4,0,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"total mass = 5.3 ± 1.5 mg m �3 , and particles contained high","[0, 0, 100, 20]",2,10.0,14,0,0.024,0.16666666666666666,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
organic mass fractions mean organic/sulfate mass ratio =,"[0, 0, 100, 20]",2,10.0,8,0,0.0245,0.14285714285714285,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
6.1 ± 3.9. The median gN 2 O 5  observed in Boulder was,"[0, 0, 100, 20]",2,10.0,13,0,0.021,0.15384615384615385,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"0.003 interquartile range of 0.9–1.2 � 10 �3 . In contrast,","[0, 0, 100, 20]",2,10.0,11,0,0.0245,0.0,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"in Seattle, the ambient RH was higher 74 ± 13%, particle","[0, 0, 100, 20]",2,10.0,11,0,0.023,0.09090909090909091,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
loadings were enhanced and more variable mean S a = 190 ±,"[0, 0, 100, 20]",2,10.0,12,0,0.023,0.18181818181818182,0.1,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"115, total mass = 7.2 ± 4.1 mg m �3 , but particles had similar","[0, 0, 100, 20]",2,10.0,15,0,0.0245,0.15384615384615385,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
bulk particle chemical composition as in Boulder mean,"[0, 0, 100, 20]",2,10.0,8,0,0.023,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
organic/sulfate = 7.1 ± 4.8. The median gN 2 O 5  observed,"[0, 0, 100, 20]",2,10.0,12,0,0.023,0.18181818181818182,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
in Seattle was 0.009 interquartile range of 0.26–2.9 �,"[0, 0, 100, 20]",2,10.0,9,0,0.023,0.1111111111111111,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
