text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
"Château d'If : Commissioned by King Francis I in 1524, this fortress on the Île d'If became famous as a prison and was immortalized in Alexandre Dumas' novel ""The Count of Monte Cristo""1.","[0, 0, 100, 20]",2,12,33,0,0.0775,0,0.4,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"La Marseillaise : Marseille played a significant role during the French Revolution, and the city's volunteers composed the national anthem of France, ""La Marseillaise""2.https://www.kevmrc.com/interesting-facts-about-marseille-france","[0, 0, 100, 20]",2,12,24,0,0.1045,0,0.235294118,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Nice: The Jewel of the French Riviera,"[0, 0, 100, 20]",3,12,7,0,0.0155,0,0.714285714,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Nice, located on the French Riviera, has been a popular destination for centuries. Its history dates back to the ancient Greeks, who founded the city around 350 BC. Nice later became a Roman colony and has since evolved into a glamorous resort town.","[0, 0, 100, 20]",3,12,43,0,0.1035,0,0.186046512,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Nice,"[0, 0, 100, 20]",3,12,5,0,0.012,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Castle Hill Colline du Château : This hilltop park offers stunning views of Nice and the Mediterranean. It was once the site of a medieval castle, which was destroyed in the 18th century.","[0, 0, 100, 20]",3,12,33,0,0.0775,0,0.25,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Promenade des Anglais : This famous seaside promenade was built in the 19th century and named after the English aristocrats who frequented Nice. It's perfect for a leisurely stroll along the coast.,"[0, 0, 100, 20]",3,12,32,0,0.083,0,0.1875,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Old Town Vieux Nice : The historic center of Nice is a labyrinth of narrow streets, baroque churches, and bustling markets. Don't miss the Cours Saleya market, where you can find fresh produce, flowers, and local delicacies.","[0, 0, 100, 20]",3,12,37,0,0.094,0,0.243243243,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"Russian Orthodox Cathedral : Built in the early 20th century, this stunning cathedral reflects the influence of Russian aristocrats who vacationed in Nice.","[0, 0, 100, 20]",3,12,23,0,0.0665,0,0.272727273,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Cimiez : An ancient Roman settlement, Cimiez is home to the ruins of a Roman amphitheater and baths, as well as the Monastery of Cimiez, which offers beautiful gardens and a museum dedicated to the painter Henri Matisse3.https://en.wikipedia.org/wiki/HistoryofMarseille","[0, 0, 100, 20]",3,12,38,0,0.116,0,0.23255814,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Carnival of Nice : One of the most famous carnivals in France, the Carnival of Nice dates back to 1873 and features elaborate parades, floats, and flower battles4.https://www.britannica.com/place/Nice","[0, 0, 100, 20]",3,12,28,0,0.0865,0,0.212121212,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Avignon: The City of Popes,"[0, 0, 100, 20]",4,12,5,0,0.011,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Avignon, located on the banks of the Rhône River, is best known for its role as the seat of the papacy in the 14th century. The city was home to seven popes during this period, leaving a lasting legacy of impressive architecture and cultural heritage.","[0, 0, 100, 20]",4,12,45,0,0.1035,0,0.088888889,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Avignon,"[0, 0, 100, 20]",4,12,5,0,0.0135,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Palais des Papes : This massive Gothic palace was the residence of the popes during their stay in Avignon. It is one of the largest and most important medieval Gothic buildings in Europe.,"[0, 0, 100, 20]",4,12,33,0,0.0775,0,0.25,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Pont Saint-Bénézet Pont d'Avignon : This famous bridge, immortalized in the song ""Sur le Pont d'Avignon,"" was built in the 12th century. Although only a few arches remain, it is a UNESCO World Heritage site.","[0, 0, 100, 20]",4,12,35,0,0.0865,0,0.351351351,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Avignon Cathedral : Located next to the Palais des Papes, this Romanesque cathedral dates back to the 12th century and features a gilded statue of the Virgin Mary.","[0, 0, 100, 20]",4,12,28,0,0.068,0,0.296296296,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Place de l'Horloge : The main square in Avignon, this lively area is surrounded by cafes, restaurants, and historic buildings, including the 19th-century town hall and opera house.","[0, 0, 100, 20]",4,12,28,0,0.0765,0,0.137931034,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Rocher des Doms : This rocky outcrop offers panoramic views of the Rhône River and the surrounding countryside. It has been a strategic site since prehistoric times and now features beautiful gardens5.https://snippetsofparis.com/facts-about-nice/,"[0, 0, 100, 20]",4,12,32,0,0.1075,0,0.162162162,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Avignon Festival : Established in 1947, the Avignon Festival is one of the most important contemporary performing arts events in the world, attracting artists and audiences from around the globe6.https://www.bestofniceblog.com/history-nice-france/quick-history-of-nice-france/","[0, 0, 100, 20]",4,12,30,0,0.1235,0,0.12195122,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Nîmes: The Rome of France,"[0, 0, 100, 20]",5,12,5,0,0.0105,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Nîmes, often referred to as the ""Rome of France,"" boasts some of the best-preserved Roman architecture in the country. The city's history dates back to the Roman Empire, when it was an important settlement in the province of Gallia Narbonensis.","[0, 0, 100, 20]",5,12,40,0,0.1025,0,0.214285714,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Nîmes,"[0, 0, 100, 20]",5,12,5,0,0.0125,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Arena of Nîmes : This Roman amphitheater, built in the 1st century AD, is one of the best-preserved in the world. It still hosts events, including concerts and bullfights.","[0, 0, 100, 20]",5,12,29,0,0.0715,0,0.206896552,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Maison Carrée : A beautifully preserved Roman temple, the Maison Carrée dates back to the 1st century BC. It is one of the best examples of classical Roman architecture.","[0, 0, 100, 20]",5,12,29,0,0.0705,0,0.321428571,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Pont du Gard : Located just outside Nîmes, this ancient Roman aqueduct is a UNESCO World Heritage site. It was built in the 1st century AD to transport water to the city.","[0, 0, 100, 20]",5,12,32,0,0.0695,0,0.322580645,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Jardins de la Fontaine : These 18th-century gardens are built around the ruins of a Roman sanctuary. They offer a peaceful retreat with beautiful fountains, statues, and shaded pathways.","[0, 0, 100, 20]",5,12,29,0,0.079,0,0.172413793,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Tour Magne : This ancient Roman tower, part of the city's original fortifications, offers panoramic views of Nîmes and the surrounding area7.https://www.britannica.com/place/Avignon","[0, 0, 100, 20]",5,12,22,0,0.08,0,0.214285714,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Temple of Diana : Located in the Jardins de la Fontaine, this Roman temple's exact purpose remains a mystery, but it is believed to have been a library or a place of","[0, 0, 100, 20]",5,12,32,0,0.067,0,0.1875,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Carcassonne: A Medieval Fortress,"[0, 0, 100, 20]",6,12,4,0,0.0145,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Carcassonne is a fortified city in the Languedoc region, known for its well-preserved medieval architecture. The city's history dates back to the Roman period, but it is best known for its role in the medieval period as a stronghold during the Albigensian Crusade.","[0, 0, 100, 20]",6,12,43,0,0.111,0,0.133333333,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Carcassonne,"[0, 0, 100, 20]",6,12,5,0,0.0155,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Cité de Carcassonne : This medieval fortress is a UNESCO World Heritage site and one of the most impressive examples of medieval architecture in Europe. It features double walls, 52 towers, and a castle.","[0, 0, 100, 20]",6,12,34,0,0.085,0,0.242424242,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Basilica of Saints Nazarius and Celsus : This Gothic-Romanesque basilica, located within the fortress, dates back to the 11th century. It is known for its beautiful stained glass windows.","[0, 0, 100, 20]",6,12,29,0,0.0795,0,0.275862069,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Château Comtal : This castle, located within the Cité, offers guided tours that provide insight into the history and architecture of Carcassonne.","[0, 0, 100, 20]",6,12,22,0,0.062,0,0.238095238,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Pont Vieux : This 14th-century bridge connects the medieval Cité with the lower town. It offers stunning views of the fortress and the surrounding countryside.,"[0, 0, 100, 20]",6,12,25,0,0.0675,0,0.2,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"Inquisition Tower : One of the Roman towers in Carcassonne, it was used during the Medieval Inquisition to imprison and torture suspected heretics9.https://isolatedtraveller.com/10-fun-facts-about-avignon/","[0, 0, 100, 20]",6,12,23,0,0.0915,0,0.233333333,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Hoardings : Carcassonne was the first fortress to use wooden hoardings during sieges, allowing defenders to shoot arrows and drop projectiles on attackers below10.https://www.britannica.com/place/Nimes","[0, 0, 100, 20]",6,12,24,0,0.089,0,0.103448276,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Toulouse: The Pink City,"[0, 0, 100, 20]",7,12,4,0,0.01,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Toulouse, known as ""La Ville Rose"" The Pink City due to its distinctive terracotta buildings, is a vibrant city with a rich history. It was an important center during the Roman period and later became a hub of the aerospace industry.","[0, 0, 100, 20]",7,12,41,0,0.0965,0,0.219512195,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Toulouse,"[0, 0, 100, 20]",7,12,5,0,0.014,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Basilica of Saint-Sernin: This Romanesque basilica, built between the 11th and 13th centuries, is a UNESCO World Heritage site. It is one of the largest and best-preserved Romanesque churches in Europe.","[0, 0, 100, 20]",7,12,31,0,0.086,0,0.333333333,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Capitole de Toulouse: The city's town hall and theater, the Capitole, is an impressive building with a neoclassical facade. It has been the seat of municipal power since the 12th century.","[0, 0, 100, 20]",7,12,31,0,0.0785,0,0.15625,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Jacobins Convent: This Gothic convent, founded in the 13th century, is known for its beautiful cloister and the relics of Saint Thomas Aquinas.","[0, 0, 100, 20]",7,12,23,0,0.0605,0,0.304347826,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Pont Neuf: Despite its name, which means ""New Bridge,"" this is the oldest bridge in Toulouse. It was completed in the 17th century and offers picturesque views of the Garonne River.","[0, 0, 100, 20]",7,12,31,0,0.0755,0,0.290322581,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Canal du Midi: A UNESCO World Heritage site, this canal connects the Garonne River to the Mediterranean Sea and was a major engineering feat of the 17th century.","[0, 0, 100, 20]",7,12,28,0,0.067,0,0.357142857,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Aeroscopia Museum: Reflecting Toulouse's role as a center of the aerospace industry, this museum showcases the history of aviation with exhibits including the Concorde and Airbus aircraft.","[0, 0, 100, 20]",7,12,27,0,0.081,0,0.214285714,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Arles: A Roman Treasure,"[0, 0, 100, 20]",8,12,4,0,0.01,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Arles, located on the banks of the Rhône River, is renowned for its Roman and Romanesque monuments. The city was an important Roman settlement and later became a center of Christian pilgrimage.","[0, 0, 100, 20]",8,12,32,0,0.081,0,0.25,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Arles,"[0, 0, 100, 20]",8,12,5,0,0.0125,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Arles Amphitheatre: This Roman amphitheater, built in the 1st century AD, is still used for events such as bullfights and concerts. It is one of the best-preserved Roman structures in France.","[0, 0, 100, 20]",8,12,31,0,0.0805,0,0.25,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Church of St. Trophime: This Romanesque church, built in the 12th century, is known for its stunning portal and cloister. It was an important stop on the pilgrimage route to Santiago de Compostela.","[0, 0, 100, 20]",8,12,33,0,0.0825,0,0.242424242,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Alyscamps: This ancient Roman necropolis, located just outside the city walls, was a major burial site in antiquity. It features a long avenue lined with sarcophagi.","[0, 0, 100, 20]",8,12,26,0,0.07,0,0.153846154,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Thermes de Constantin: These Roman baths, built in the 4th century AD, are a testament to the city's importance during the Roman period.","[0, 0, 100, 20]",8,12,23,0,0.057,0,0.25,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Van Gogh's Influence: Arles is also famous for its association with Vincent van Gogh, who created over 300 works of art during his time in the city. The Van Gogh Foundation in Arles celebrates his legacy.","[0, 0, 100, 20]",8,12,36,0,0.0845,0,0.297297297,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"Cryptoporticus: An underground gallery built by the Romans in the 1st century BC, it served as a foundation for the Forum and is one of the few remaining examples of such structures.","[0, 0, 100, 20]",8,12,32,0,0.0755,0,0.15625,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Aix-en-Provence: A City of Art and Culture,"[0, 0, 100, 20]",9,12,7,0,0.018,0,0.666666667,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Aix-en-Provence, founded by the Romans in 123 BC, is known for its elegant architecture, vibrant cultural scene, and association with the painter Paul Cézanne. The city's rich history is reflected in its beautiful buildings and lively atmosphere.","[0, 0, 100, 20]",9,12,37,0,0.105,0,0.175,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Aix-en-Provence,"[0, 0, 100, 20]",9,12,5,0,0.0175,0,0.714285714,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Cours Mirabeau: This grand boulevard, lined with plane trees, cafes, and fountains, is the heart of Aix-en-Provence. It is a great place to soak up the city's atmosphere.","[0, 0, 100, 20]",9,12,28,0,0.0715,0,0.193548387,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Saint-Sauveur Cathedral: This cathedral, built between the 5th and 17th centuries, features a mix of architectural styles, including Romanesque, Gothic, and Baroque. It is known for its beautiful cloister and triptych by Nicolas Froment.","[0, 0, 100, 20]",9,12,34,0,0.102,0,0.285714286,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"Hôtel de Ville: The town hall of Aix-en-Provence, built in the 17th century, is an elegant building with a beautiful clock tower and an ornate facade. The square in front of the Hôtel de Ville is a lively spot, often hosting markets and events.","[0, 0, 100, 20]",9,12,44,0,0.1005,0,0.173913043,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Atelier Cézanne: The studio of Paul Cézanne, one of the most famous painters associated with Aix-en-Provence, is preserved as a museum. Visitors can see where Cézanne created many of his masterpieces and gain insight into his artistic process.","[0, 0, 100, 20]",9,12,38,0,0.103,0,0.225,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Thermal Springs: Aix-en-Provence was originally founded as a Roman spa town due to its thermal springs, which are still in use today at the Thermes Sextius.","[0, 0, 100, 20]",9,12,26,0,0.0655,0,0.25,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Festival d'Aix-en-Provence: An annual opera festival held in July, it is one of the most prestigious opera festivals in Europe.","[0, 0, 100, 20]",9,12,20,0,0.054,0,0.260869565,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Montpellier: A University City with Medieval Charm,"[0, 0, 100, 20]",10,12,7,0,0.022,0,0.857142857,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Montpellier, founded in the 10th century, is known for its prestigious university and vibrant cultural scene. The city has a rich history, with a blend of medieval, Renaissance, and modern architecture.","[0, 0, 100, 20]",10,12,31,0,0.086,0,0.096774194,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Montpellier,"[0, 0, 100, 20]",10,12,5,0,0.0155,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Place de la Comédie: The central square of Montpellier, this bustling area is surrounded by cafes, shops, and the impressive Opéra Comédie. It is a great place to start exploring the city.","[0, 0, 100, 20]",10,12,32,0,0.0785,0,0.21875,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Saint-Pierre Cathedral: This Gothic cathedral, built in the 14th century, is known for its imposing facade and twin towers. It is the seat of the Archdiocese of Montpellier.","[0, 0, 100, 20]",10,12,28,0,0.073,0,0.275862069,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Promenade du Peyrou: This 17th-century promenade offers stunning views of the city and features the Arc de Triomphe and the Château d'Eau, a beautiful water tower.","[0, 0, 100, 20]",10,12,26,0,0.069,0,0.25,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Musée Fabre: One of the most important art museums in France, the Musée Fabre houses an extensive collection of European paintings, sculptures, and decorative arts.","[0, 0, 100, 20]",10,12,25,0,0.07,0,0.28,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"University of Montpellier: Founded in 1289, it is one of the oldest universities in the world and has been a center of learning and culture for centuries.","[0, 0, 100, 20]",10,12,27,0,0.064,0,0.111111111,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Jardin des Plantes: Established in 1593, it is the oldest botanical garden in France and was created for the study of medicinal plants.","[0, 0, 100, 20]",10,12,23,0,0.0565,0,0.173913043,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Perpignan: A Blend of French and Catalan Cultures,"[0, 0, 100, 20]",11,12,8,0,0.021,0,0.75,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Perpignan, located near the Spanish border, has a unique blend of French and Catalan influences. The city was once the capital of the Kingdom of Majorca and has a rich history reflected in its architecture and culture.","[0, 0, 100, 20]",11,12,37,0,0.091,0,0.189189189,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Key Historical Sites in Perpignan,"[0, 0, 100, 20]",11,12,5,0,0.0145,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Palace of the Kings of Majorca: This impressive fortress, built in the 13th century, was the residence of the Kings of Majorca. It offers panoramic views of the city and the surrounding countryside.","[0, 0, 100, 20]",11,12,33,0,0.083,0,0.212121212,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Perpignan Cathedral: Also known as the Cathedral of Saint John the Baptist, this Gothic cathedral was built in the 14th century and features a beautiful cloister and bell tower.","[0, 0, 100, 20]",11,12,29,0,0.0745,0,0.275862069,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Castillet: This iconic red-brick gatehouse, built in the 14th century, is a symbol of Perpignan. It now houses the Casa Pairal Museum, which showcases the history and culture of the region.","[0, 0, 100, 20]",11,12,31,0,0.0795,0,0.21875,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Loge de Mer: This historic building, originally a maritime trading exchange, dates back to the 14th century. It is located in the heart of the old town and is a testament to Perpignan's rich mercantile history.","[0, 0, 100, 20]",11,12,36,0,0.0875,0,0.135135135,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Campo Santo: One of the largest and oldest cloister cemeteries in France, dating back to the 14th century.","[0, 0, 100, 20]",11,12,18,0,0.0445,0,0.222222222,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Festival de Perpignan: An annual photojournalism festival, Visa pour l'Image, held in Perpignan, attracts photographers and journalists from around the world.","[0, 0, 100, 20]",11,12,21,0,0.069,0,0.272727273,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Conclusion,"[0, 0, 100, 20]",12,12,1,0,0.005,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"The South of France offers a rich tapestry of history, culture, and architecture that is sure to captivate any traveler. From the ancient Roman ruins of Nîmes and Arles to the medieval fortresses of Carcassonne and Avignon, each city and town has its own unique story to tell. Whether you're exploring the vibrant streets of Marseille, the elegant boulevards of Aix-enProvence, or the charming squares of Montpellier, you'll find a wealth of historical treasures waiting to be discovered. Use this guide to plan your journey through the South of France and immerse yourself in the fascinating history of this beautiful region.","[0, 0, 100, 20]",12,12,101,0,0.263,0,0.153846154,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
