text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
" Formal requests tend to be included in grant agreements in relation to reporting criteria, and are typically based on legal requirements such as compliance with counter-terrorism laws. Such requests tend to be negotiated at the outset of a partnership or grant agreement, and are usually made in writing and scheduled in advance.","[0, 0, 100, 20]",2,11.0,53,0,0.1395,0.2264150943396226,0.0377358490566037,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
" Informal requests concern information or data that typically fall outside of the normal scope of reporting. These ad-hoc requests often carry implicit value, meaning that while they are not formally required, delivering this supplementary data is deemed beneficial for an organizations ongoing engagement and partnership with a donor. These requests represent a greater dilemma for humanitarian actors.","[0, 0, 100, 20]",2,11.0,58,0,0.174,0.1666666666666666,0.0508474576271186,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Few donors have formal data sharing policies or guidelines in place. 7 There is also a lack of shared understanding of terminology and of the objectives and risks around data sharing. There are different definitions and understanding of data-related risks, leading to inconsistent and sometimes contradictory practices around sharing potentially sensitive data with donors in a particular context. 8","[0, 0, 100, 20]",2,11.0,59,0,0.1705,0.1525423728813559,0.05,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"3 Non-personal data is defined as data which was initially personal data, but later made anonymous, such as data about the people affected by the humanitarian situation and their needs, the threats and vulnerabilities they face, and their capacities adapted from Regulation EUhttps://eur-lex.europa.eu/eli/reg/2018/1807/oj 2018/1807 of the European Parliament and of the Council of 14 November 2018 on a framework for the free flow of non-personal data in thehttps://eur-lex.europa.eu/eli/reg/2018/1807/oj 4 See the Working Draft OCHA Guidelines for Data Responsibility and the ICRC Handbook on data protection in humanitarian action.https://centre.humdata.org/wp-content/uploads/2019/03/OCHA-DR-Guidelines-working-draft-032019.pdf 5 Read more about the virtual dialogue in this Wilton Park Report.https://centre.humdata.org/outcomes-from-wilton-park-dialogue-on-responsible-data-sharing-with-donors/ 6 Willits-King, B. and Spencer, A., 2020. Responsible data-sharing with donors: accountability, transparency and data protection in principledhttps://www.odi.org/publications/17751-responsible-data-sharing-donors-accountability-transparency-and-data-protection-principled humanitarian action.https://www.odi.org/publications/17751-responsible-data-sharing-donors-accountability-transparency-and-data-protection-principled 7 At the time of writing, only USAID and GIZ had publicly available guidelines on responsible data sharing. See USAID, 2019. Considerations for usinghttps://www.usaid.gov/responsibledata?hootPostID=f24e1cf9e44c21e5761c8f0b%2067566620 data responsibly at USAID and GIZ, 2018. GIZs Responsible Data Principles.https://www.usaid.gov/responsibledata?hootPostID=f24e1cf9e44c21e5761c8f0b%2067566620 THE CENTRE FOR HUMANITARIAN DATAhttps://centre.humdata.org/ DECEMBER 2020 2","[0, 0, 100, 20]",2,5.76,163,0,0.815,0.0505617977528089,0.1760299625468165,0,0,-20,0,1,0,3.4800000000000004,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
OBJECTIVES FOR DATA SHARING WITH DONORS,"[0, 0, 100, 20]",3,11.0,6,1,0.017,0.0,1.0,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"The most commonly identified objectives for donors requesting sensitive data from partners are situational awareness and programme design; accountability and transparency; and legal, regulatory, and policy requirements.","[0, 0, 100, 20]",3,11.0,27,0,0.0965,0.1111111111111111,0.037037037037037,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Situational awareness and programme design,"[0, 0, 100, 20]",3,11.0,5,0,0.019,0.0,0.2,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Donors seek information and data from humanitarian organizations in order to understand and react to changes in humanitarian contexts. This allows donors to improve their own programme design and evaluation, prevent duplication of assistance, identify information gaps, and ensure appropriate targeting of assistance.","[0, 0, 100, 20]",3,11.0,43,0,0.1375,0.1627906976744186,0.0465116279069767,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Accountability and transparency,"[0, 0, 100, 20]",3,11.0,3,0,0.0145,0.0,0.3333333333333333,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Donors and humanitarian organizations have an obligation to account for their activities. Data can enable donors to explain and defend funding on foreign aid to taxpayers.,"[0, 0, 100, 20]",3,11.0,26,0,0.073,0.1923076923076923,0.0769230769230769,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Legal, regulatory, and policy requirements","[0, 0, 100, 20]",3,11.0,5,0,0.019,0.0,0.2,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Donors are subject to certain national and international legal requirements, including political, legal and statutory requirements related to counter-terrorism, migration and law enforcement. In many cases, donors might want to use data to verify their compliance with these different requirements. Some donors include counterterrorism clauses in their grant agreements, which are intended to ensure that their funds are not used to benefit designated terrorist groups. 9 Similarly, donors might include clauses to cover antibribery, anti-fraud and anti-corruption measures. 10","[0, 0, 100, 20]",3,11.0,79,0,0.2495,0.189873417721519,0.048780487804878,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
CONSTRAINTS FOR DATA SHARING WITH DONORS,"[0, 0, 100, 20]",3,11.0,6,1,0.0175,0.0,1.0,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Despite these objectives, data sharing with donors is not without its constraints, which include a lack of regulatory frameworks for responsibly managing sensitive non-personal data, capacity gaps and lack of purpose limitation.","[0, 0, 100, 20]",3,11.0,32,0,0.0985,0.125,0.0303030303030303,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Lack of regulatory frameworks for responsibly managing sensitive non-personal data,"[0, 0, 100, 20]",3,11.0,10,0,0.0365,0.1,0.0909090909090909,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"The sensitivity of personal data is generally well-known and addressed by a variety of policy and regulatory frameworks, but the same cannot be said for sensitive non-personal data. Protecting groups and their data remains challenging due to the current gaps in regulation and guidance and the overall lack of understanding regarding the sensitivity of non-personal data. These data policy gaps increase the risk of sensitive data not being stored or protected adequately or shared inadvertently by partners in order to satisfy donors requests.","[0, 0, 100, 20]",3,11.0,83,0,0.2315,0.1764705882352941,0.0348837209302325,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Capacity gaps,"[0, 0, 100, 20]",3,11.0,2,0,0.006,0.0,0.5,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Responding to ad-hoc data sharing requests from donors can be viewed as an additional burden to humanitarian responders, diverting critical time, resources and focus away from other implementing activities. 11 Insufficient funding for data-related capacity development has limited many organizations ability to provide their staff with the skills and resources required for managing data responsibly. 12 Gaps in capacity to fulfil donor requirements might also deter smaller and/or local NGOs from seeking funding, undermining localization efforts. 13","[0, 0, 100, 20]",3,11.0,77,0,0.238,0.2179487179487179,0.05,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"9 See NRC's Toolkit for Principled Humanitarian Action; Managing CT Risks.https://www.nrc.no/shorthand/stories/toolkit-for-principled-humanitarian-action/index.html 10 In order to ensure compliance, donors might request highly disaggregated data to corroborate their due diligence processes, ensuring their partners are not engaging with any sanctioned person or entity. See Walker, J., 2020. Compliance Dialogue on Syria-Related Humanitarian Payments.https://www.graduateinstitute.ch/sites/internet/files/2020-05/26-MAY-SYRIA-Risk%20Management%20GuideFINAL.pdf Sanctioned persons is a general term which may include individuals, terrorist groups, governments as well as companies and other entities of legal personality. The EU, for example, has over the years considerably strengthened its legal framework for preventing money laundering and terrorism financing in recent years and is constantly enforcing in. See: NGO Voice, 2020. The Impact of EU Sanctions and Restrictive Measures onhttps://voiceeu.org/publications?string=VOICE+workshop+Report%3A+The+impact+of+EU+sanctions+and+restrictive+measures+on+humanitarian+action 11 Inter-Agency Standing Committee IASC Humanitarian Financing Task Team HFTT, 2016. Donor Conditions and their implications forhttps://interagencystandingcommittee.org/system/files/20160416donorconditionsstudyfinal.pdf 12 Publish What You Fund, 2020. Data Use Capacity in Protracted Humanitarian Crises.https://www.publishwhatyoufund.org/wp-content/uploads/dlmuploads/2020/06/Humanitarian-Research-Brief-4.pdf. THE CENTRE FOR HUMANITARIAN DATAhttps://centre.humdata.org/ DECEMBER 2020 3","[0, 0, 100, 20]",3,6.23,153,0,0.734,0.1183431952662721,0.3026315789473684,0,0,-20,0,1,0,3.4800000000000004,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Purpose limitation,"[0, 0, 100, 20]",4,11.0,2,0,0.0085,0.0,0.5,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"The principle of purpose limitation requires that data is only collected for specified, explicit and legitimate purposes, and that it not be processed further in a manner that would be incompatible with those purposes. 14 Even when donors specify legitimate reasons for requesting data in-line with the original purposes for which the data was collected e.g. the delivery of humanitarian assistance, it can be difficult to ensure that the data will not be used for other purposes once shared. Data used out of context and for purposes that are not known at the time of sharing, or retained past the intended retention for a defined purpose represents a violation, even if unintended, of the data subjects rights.","[0, 0, 100, 20]",4,11.0,117,0,0.2985,0.1949152542372881,0.0252100840336134,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
RECOMMENDATIONS,"[0, 0, 100, 20]",4,11.0,1,1,0.0075,0.0,1.0,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"In view of the objectives and constraints detailed above, the Centre, the Humanitarian Policy Group HPG at ODI, the ICRC, and the Human Security Division of the Swiss Federal Department of Foreign Affairs recommend that donors and humanitarian organizations take the following steps to minimize risks while maximizing benefits when sharing sensitive data:","[0, 0, 100, 20]",4,11.0,53,0,0.1515,0.1132075471698113,0.3018867924528302,1,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
 Reviewing and clarifying the formal or informal frameworks that govern the collection and sharing of disaggregated data,"[0, 0, 100, 20]",4,11.0,18,0,0.052,0.1666666666666666,0.0588235294117647,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Donors and partners should examine the official, formal requirements and ad-hoc, informal requirements of data sharing, and analyse partner and donor staff interpret whether requirements correctly and consistently. They should assess whether there are implicit conditionalities between the willingness to share disaggregated data and the ability of different organizations to access and sustain funding from donors.","[0, 0, 100, 20]",4,11.0,56,0,0.18,0.0892857142857142,0.0350877192982456,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
 Formalizing and standardizing requests for sensitive data,"[0, 0, 100, 20]",4,11.0,8,0,0.026,0.125,0.1428571428571428,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"When sensitive data is required to meet a mutually agreed objective, donors should formalize and standardize their requests for such data. Requests should be made in writing and should specify which data is requested, the format desired, and the intended use of the data. Donors should only request the information required to meet the specified purpose for which it is being requested and should indicate a timeline for destruction of the data. Humanitarian organisations should document all requests for data and ensure consistency in responding to these requests over time.","[0, 0, 100, 20]",4,11.0,90,0,0.2435,0.2666666666666666,0.0444444444444444,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
 Investing in data management capacities of staff and organizations,"[0, 0, 100, 20]",4,11.0,10,0,0.0295,0.0,0.1111111111111111,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Donors and humanitarian organizations should identify opportunities to invest in building data management expertise especially for non-technical staff. The donor community is uniquely positioned to encourage data responsibility by providing additional resources for training and capacity building.,"[0, 0, 100, 20]",4,11.0,37,0,0.1305,0.1891891891891892,0.0526315789473684,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
 Adopting common principles for donor data management,"[0, 0, 100, 20]",4,11.0,8,0,0.0235,0.0,0.1428571428571428,0,0,0,0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"The sector already has a range of principles and commitments to inform different aspects of humanitarian donorship. 15 However, these do not sufficiently address concerns related to data responsibility. Donors and partners should engage in the development of common principles and guidelines for donor data sharing to fill this gap. The Humanitarian Data and Trust Initiativehttps://centre.humdata.org/introducing-the-humanitarian-data-and-trust-initiative/, co-led by the Government of Switzerland, the ICRC, and the Centre, offers a platform to facilitate this process as part of its ongoing work to build trust through dialogue.","[0, 0, 100, 20]",4,11.0,85,0,0.2735,0.1162790697674418,0.125,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Organizations are encouraged to share their experience in responsible data sharing with donors with the Centre for Humanitarian Data via centrehumdata@un.orgmailto:centrehumdata%40un.org?subject= .,"[0, 0, 100, 20]",4,11.0,22,0,0.088,0.12,0.1481481481481481,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"14 ICRC, 2020. Handbook on data protection in humanitarian action.https://www.icrc.org/en/data-protection-humanitarian-action-handbook 15 Examples include the Good Humanitarian Donorship Initiative and the Grand Bargain.https://www.ghdinitiative.org/ghd/gns/home-page.html THE CENTRE FOR HUMANITARIAN DATAhttps://centre.humdata.org/ DECEMBER 2020 4","[0, 0, 100, 20]",4,5.68,30,0,0.1595,0.0303030303030303,0.2884615384615384,0,0,-20,0,1,0,3.4800000000000004,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"COLLABORATORS: THE HUMANITARIAN POLICY GROUP AT ODI; INTERNATIONAL COMMITTEE OF THE RED CROSS;https://www.odi.org/our-work/programmes/humanitarian-policy-group/about AND THE HUMAN SECURITY DIVISION, SWISS FEDERAL DEPARTMENT OF FOREIGN AFFAIRS.https://www.fdfa.admin.ch/eda/en/fdfa/fdfa/organisation-fdfa/directorates-divisions/directorate-political-affairs/hsd.html","[0, 0, 100, 20]",5,10.0,24,0,0.171,0.0,0.4528301886792453,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"The Centre for Humanitarian Datahttps://centre.humdata.org 'the Center', together with key partners, is publishing a series of eight guidance notes on Data Responsibility in Humanitarian Action over the course of 2019 and 2020. The Guidance the series, the Centre aims to provide additional guidance on specific issues, processes and tools for data responsibility in practice. This series is made possible with the generous support of the Directorate-General for European Civil Protection and Humanitarian Aid Operations DG ECHO.","[0, 0, 100, 20]",5,10.0,76,0,0.227,0.0649350649350649,0.2875,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"This document covers humanitarian aid activities implemented with the financial assistance of the European Union. The views expressed herein should not be taken, in any way, to reflect the official opinion of the European Union, and the European Commission is not responsible for any use that may be made of the information it contains.","[0, 0, 100, 20]",5,9.0,54,0,0.1415,0.1851851851851851,0.1481481481481481,0,0,-20,0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
This project is co-funded by the European Union THE CENTRE FOR HUMANITARIAN DATAhttps://centre.humdata.org/ DECEMBER 2020 5,"[0, 0, 100, 20]",5,7.77,16,0,0.054,0.0588235294117647,0.45,0,0,-20,0,1,0,0.3499999999999996,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
