text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label,model_labels,confidence_score,predicted_category,style_cluster_id,numbering_info,hierarchy_level
"3. In the DWG List, do any of the following:","[0, 0, 100, 20]",5,12.0,10,0,0.0175,0.1,0.3,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.9983610717326048,Title/Heading,9,"{'type': 'numeric', 'depth': 1}",H1
Application-specific PDFMaker settings,"[0, 0, 100, 20]",6,24.0,3,0,0.018,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,10,,H1
Settings tab options available from within most applications,"[0, 0, 100, 20]",6,16.02,8,0,0.0265,0.0,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999996815182,Title/Heading,11,,H2
Attach Source File,"[0, 0, 100, 20]",6,12.0,3,0,0.008,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.994646373472295,Title/Heading,4,,H3
Create Bookmarks,"[0, 0, 100, 20]",6,12.0,2,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9984208273323276,Title/Heading,4,,H4
Add Links,"[0, 0, 100, 20]",6,12.0,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9970544795514292,Title/Heading,4,,H4
Note:,"[0, 0, 100, 20]",3,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.9997055801122092,Title/Heading,4,,H4
Enable Accessibility And Reflow With Tagged Adobe PDF,"[0, 0, 100, 20]",6,12.0,8,0,0.023,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.6677356289420764,Title/Heading,4,,H4
Excel-specific options on the Settings tab,"[0, 0, 100, 20]",6,16.02,6,0,0.0185,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999995643716,Title/Heading,8,,H3
Convert Comments,"[0, 0, 100, 20]",6,12.0,2,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9966059726660612,Title/Heading,4,,H4
Actual Size,"[0, 0, 100, 20]",6,12.0,2,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9828860007786596,Title/Heading,4,,H4
Fit Worksheet To A Single Page,"[0, 0, 100, 20]",6,12.0,6,0,0.0125,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9886178970875728,Title/Heading,4,,H4
Fit To Paper Width,"[0, 0, 100, 20]",7,12.0,4,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9954357099157348,Title/Heading,4,,H4
Prompt For Selecting Excel Sheets,"[0, 0, 100, 20]",7,12.0,5,0,0.0145,0.2,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9971238881933022,Title/Heading,12,,H4
PowerPoint-specific options on the Settings tab,"[0, 0, 100, 20]",7,16.02,6,0,0.021,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999995178056,Title/Heading,8,,H3
Preserve Slide Transitions,"[0, 0, 100, 20]",7,12.0,3,0,0.012,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9937077209943171,Title/Heading,4,,H4
Convert Hidden Slides To PDF Pages,"[0, 0, 100, 20]",7,12.0,6,0,0.0145,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.973023769750817,Title/Heading,4,,H4
Convert Speaker Notes,"[0, 0, 100, 20]",7,12.0,3,0,0.0095,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9943119194142817,Title/Heading,4,,H4
Email-specific options on the Settings tab,"[0, 0, 100, 20]",7,16.02,6,0,0.0185,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999997976794,Title/Heading,8,,H3
Compatibility,"[0, 0, 100, 20]",7,12.0,1,0,0.0065,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999020325454719,Title/Heading,4,,H4
Attachments,"[0, 0, 100, 20]",7,12.0,1,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.997976695357184,Title/Heading,4,,H4
Output Adobe PDF Portfolio When Creating A New PDF File,"[0, 0, 100, 20]",7,12.0,10,0,0.023,0.1,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8456332081875158,Title/Heading,13,,H4
Do Not Include Folder Name Information,"[0, 0, 100, 20]",8,12.0,6,0,0.0165,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.971662896162165,Title/Heading,4,,H4
Embed Index For Faster Search,"[0, 0, 100, 20]",8,12.0,5,0,0.0125,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9921453395078996,Title/Heading,4,,H4
Block Download Of External Content,"[0, 0, 100, 20]",8,12.0,5,0,0.015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9913130136141828,Title/Heading,4,,H4
Page Layout options,"[0, 0, 100, 20]",8,12.0,3,0,0.0085,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9943681542094454,Title/Heading,4,,H4
Show This Number Of Recent Archives Outlook only,"[0, 0, 100, 20]",8,12.0,8,0,0.0205,0.0,0.875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9332892926972464,Title/Heading,4,,H4
Show “Attach As Adobe PDF” Buttons,"[0, 0, 100, 20]",8,12.0,6,0,0.0145,0.125,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9735890798562914,Title/Heading,12,,H4
AutoCAD-specific options on the Settings tab Acrobat Pro,"[0, 0, 100, 20]",8,16.02,8,0,0.0245,0.0,0.4444444444444444,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999999510941,Title/Heading,8,,H3
Compliance Standard,"[0, 0, 100, 20]",8,12.0,2,0,0.009,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.996393495643327,Title/Heading,4,,H4
Open Layers Pane When Viewed In Acrobat,"[0, 0, 100, 20]",8,12.0,7,0,0.0165,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8905017952329239,Title/Heading,4,,H4
Embed Scale Information,"[0, 0, 100, 20]",8,12.0,3,0,0.0105,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9940774897710872,Title/Heading,4,,H4
Do Not Convert Model Space To 3D,"[0, 0, 100, 20]",8,12.0,7,0,0.013,0.0,0.8571428571428571,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.6060299210192017,Title/Heading,4,,H4
Choose Layout Option,"[0, 0, 100, 20]",8,12.0,3,0,0.009,0.3333333333333333,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9995658573585496,Title/Heading,14,,H4
Exclude Model Space,"[0, 0, 100, 20]",9,12.0,3,0,0.0085,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.997455407540085,Title/Heading,4,,H4
Choose Layer Option,"[0, 0, 100, 20]",9,12.0,3,0,0.0085,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.994537120665806,Title/Heading,4,,H4
Visio-specific options on the Settings tab Acrobat Pro,"[0, 0, 100, 20]",9,16.02,8,0,0.0235,0.0,0.4444444444444444,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999999953041,Title/Heading,8,"{'type': 'roman', 'depth': 1}",H1
Include Visio Custom Properties As Object Data In The Adobe PDF,"[0, 0, 100, 20]",9,12.0,11,0,0.0265,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.7816672627660135,Title/Heading,15,"{'type': 'roman', 'depth': 1}",H1
Exclude Visio Objects With No Custom Properties,"[0, 0, 100, 20]",9,12.0,7,0,0.0205,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9516564124861886,Title/Heading,4,,H2
Convert Comments To Adobe PDF Comments,"[0, 0, 100, 20]",9,12.0,6,0,0.0165,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9168329786269864,Title/Heading,4,,H3
Always Flatten Layers In Adobe PDF,"[0, 0, 100, 20]",9,12.0,6,0,0.0145,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.973023769750817,Title/Heading,4,,H4
Open Layers Pane When Viewed In Acrobat,"[0, 0, 100, 20]",8,12.0,7,0,0.0165,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8905017952329239,Title/Heading,4,,H4
Word tab settings Microsoft Word,"[0, 0, 100, 20]",9,16.02,5,0,0.014,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999271818,Title/Heading,8,,H3
Convert Displayed Comments To Notes In Adobe PDF,"[0, 0, 100, 20]",9,12.0,8,0,0.0205,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9303410719409632,Title/Heading,4,,H4
Reviewer,"[0, 0, 100, 20]",9,12.0,1,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9980960764780242,Title/Heading,4,,H4
Include,"[0, 0, 100, 20]",10,12.0,1,0,0.0035,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.998134286805898,Title/Heading,4,"{'type': 'roman', 'depth': 1}",H1
Notes Open,"[0, 0, 100, 20]",10,12.0,2,0,0.0045,0.5,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999982657769698,Title/Heading,16,,H2
Color,"[0, 0, 100, 20]",10,12.0,1,0,0.0025,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9991671329130364,Title/Heading,4,,H3
# Of Comments,"[0, 0, 100, 20]",10,12.0,3,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9903636408691824,Title/Heading,4,,H4
Convert Footnote And Endnote Links,"[0, 0, 100, 20]",10,12.0,5,0,0.015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9814810601915224,Title/Heading,4,,H4
Convert signature fields specified by pdfmarks,"[0, 0, 100, 20]",10,12.0,6,0,0.0205,0.1666666666666666,0.1666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9643944294750264,Title/Heading,1,,H4
Enable Advanced Tagging,"[0, 0, 100, 20]",10,12.0,3,0,0.0105,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9940774897710872,Title/Heading,4,,H4
Bookmarks tab settings Microsoft Word,"[0, 0, 100, 20]",10,16.02,5,0,0.0165,0.2,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999874256,Title/Heading,0,,H3
Convert Word Headings To Bookmarks,"[0, 0, 100, 20]",10,12.0,5,0,0.015,0.2,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9937018954162335,Title/Heading,12,,H4
Convert Word Styles To Bookmarks,"[0, 0, 100, 20]",10,12.0,5,0,0.014,0.2,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.997181554520532,Title/Heading,12,,H4
Convert Word Bookmarks,"[0, 0, 100, 20]",10,12.0,3,0,0.01,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9941958811475058,Title/Heading,4,,H4
Element list,"[0, 0, 100, 20]",10,12.0,2,0,0.0055,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9620471193222704,Title/Heading,4,,H4
Element,"[0, 0, 100, 20]",11,12.0,1,0,0.0035,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9991326324129692,Title/Heading,4,,H4
Type,"[0, 0, 100, 20]",11,12.0,1,0,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.998244385909945,Title/Heading,4,,H4
Bookmark,"[0, 0, 100, 20]",11,12.0,1,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999114850350318,Title/Heading,4,,H4
Level,"[0, 0, 100, 20]",11,12.0,1,0,0.0025,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9991671329130364,Title/Heading,4,,H4
Note:,"[0, 0, 100, 20]",3,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.9997055801122092,Title/Heading,4,,H4
Create PDFs by printing to file,"[0, 0, 100, 20]",12,24.0,6,0,0.013,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,17,,H1
Create a PDF using the Print command Windows,"[0, 0, 100, 20]",12,16.02,8,0,0.0185,0.25,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999192336,Title/Heading,3,,H2
Create a PDF using the Print command Mac OS X,"[0, 0, 100, 20]",12,16.02,10,0,0.018,0.2,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999997006092,Title/Heading,3,,H3
Adobe PDF printing preferences Windows,"[0, 0, 100, 20]",14,24.0,5,0,0.017,0.2,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,18,,H1
To access printing preferences:,"[0, 0, 100, 20]",14,12.0,4,0,0.014,0.0,0.25,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.995338312449924,Title/Heading,19,,H2
Note:,"[0, 0, 100, 20]",3,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.9997055801122092,Title/Heading,4,,H3
Adobe PDFConversion Settings,"[0, 0, 100, 20]",15,12.0,3,0,0.013,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99324614677544,Title/Heading,4,,H4
Adobe PDF Security,"[0, 0, 100, 20]",15,12.0,3,0,0.008,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.994480767444278,Title/Heading,4,,H4
Adobe PDF Output Folder,"[0, 0, 100, 20]",15,12.0,4,0,0.01,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9907635804397772,Title/Heading,4,,H4
Adobe PDF Page Size menu,"[0, 0, 100, 20]",16,12.0,5,0,0.01,0.0,0.8,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9698504641476569,Title/Heading,4,,H4
Replace Existing PDF,"[0, 0, 100, 20]",16,12.0,3,0,0.009,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9877078134496682,Title/Heading,4,,H4
View Adobe PDF Results,"[0, 0, 100, 20]",16,12.0,4,0,0.0095,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9807101474349528,Title/Heading,4,"{'type': 'roman', 'depth': 1}",H1
Add Document Information,"[0, 0, 100, 20]",16,12.0,3,0,0.011,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9939566981479124,Title/Heading,4,,H2
Rely On System Fonts Only; Do Not Use Document Fonts,"[0, 0, 100, 20]",16,12.0,10,0,0.0215,0.1,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.939712541335046,Title/Heading,13,,H3
Delete Log Files For Successful Jobs,"[0, 0, 100, 20]",16,12.0,6,0,0.0155,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9727602465898044,Title/Heading,4,,H4
Set Adobe PDF printer properties Windows,"[0, 0, 100, 20]",17,24.0,6,0,0.0175,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,20,,H1
Note:,"[0, 0, 100, 20]",3,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.9997055801122092,Title/Heading,4,,H2
Set Adobe PDF printer properties,"[0, 0, 100, 20]",17,16.02,5,0,0.014,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999661808,Title/Heading,8,,H3
Reassign the port that the Adobe PDF printer uses,"[0, 0, 100, 20]",17,18.0,9,0,0.0205,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999892,Title/Heading,8,,H2
Delete a folder and reassign the Adobe PDF printer to the default port,"[0, 0, 100, 20]",17,16.02,13,0,0.029,0.0769230769230769,0.2307692307692307,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999986512144,Title/Heading,21,,H3
