text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label,model_labels,confidence_score,predicted_category,style_cluster_id,numbering_info,hierarchy_level
White Hat,"[0, 0, 100, 20]",10,10.5,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9455076341779648,Title/Heading,10,,H3
Black Hat,"[0, 0, 100, 20]",10,10.5,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9455076341779648,Title/Heading,10,,H4
Gray Hat,"[0, 0, 100, 20]",10,10.5,2,0,0.0035,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9465447305051192,Title/Heading,10,,H4
1.4. Threat Actors,"[0, 0, 100, 20]",10,18.0,3,0,0.008,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
1.5. Security Plans,"[0, 0, 100, 20]",11,18.0,3,0,0.0085,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
1.6. Tools of the Trade,"[0, 0, 100, 20]",12,18.0,5,0,0.0095,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
User Awareness,"[0, 0, 100, 20]",12,10.5,2,0,0.0065,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9400320118323292,Title/Heading,10,,H3
Anti-Malware Software,"[0, 0, 100, 20]",12,10.5,2,0,0.01,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9314973817012644,Title/Heading,10,,H4
Backups,"[0, 0, 100, 20]",12,10.5,1,0,0.0035,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9648173550044924,Title/Heading,10,,H4
Encryption,"[0, 0, 100, 20]",12,10.5,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.962689312053275,Title/Heading,10,,H4
1.7. Lab: Think Like a Hacker,"[0, 0, 100, 20]",13,18.0,6,0,0.012,0.1666666666666666,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,7,"{'type': 'numeric', 'depth': 2}",H2
Here is an example that you can not use:,"[0, 0, 100, 20]",13,10.5,9,0,0.016,0.2222222222222222,0.1111111111111111,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,0.5520575264321512,Title/Heading,13,,H3
1.8. Review Questions,"[0, 0, 100, 20]",13,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2. Cryptography,"[0, 0, 100, 20]",13,22.0,2,0,0.007,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,1,"{'type': 'numeric', 'depth': 1}",H1
2.1. Why do we need cryptography?,"[0, 0, 100, 20]",14,18.0,6,0,0.014,0.3333333333333333,0.1428571428571428,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,14,"{'type': 'numeric', 'depth': 2}",H2
Case Study: Equifax,"[0, 0, 100, 20]",14,13.0,3,0,0.0085,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998291888962,Title/Heading,10,,H2
2.2. Terminology,"[0, 0, 100, 20]",14,18.0,2,0,0.0075,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
Plaintext,"[0, 0, 100, 20]",14,10.5,1,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9244096754670952,Title/Heading,10,,H3
Cipher,"[0, 0, 100, 20]",14,10.5,1,0,0.003,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9285590032188944,Title/Heading,10,,H4
Ciphertext,"[0, 0, 100, 20]",14,10.5,1,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9229780773163436,Title/Heading,10,,H4
Cryptographic algorithm,"[0, 0, 100, 20]",14,10.5,2,0,0.011,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.7320004658154232,Title/Heading,15,,H4
Public key,"[0, 0, 100, 20]",15,10.5,2,0,0.0045,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8845031709145498,Title/Heading,15,,H4
2.3. Keys,"[0, 0, 100, 20]",15,18.0,2,0,0.004,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.4. Mathematical Foundation,"[0, 0, 100, 20]",15,18.0,3,0,0.013,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.5. Hashes,"[0, 0, 100, 20]",16,18.0,2,0,0.005,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.6. Symmetric Encryption,"[0, 0, 100, 20]",17,18.0,3,0,0.0115,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.7. Asymmetric Encryption,"[0, 0, 100, 20]",18,18.0,3,0,0.012,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.8. Stream Ciphers,"[0, 0, 100, 20]",19,18.0,3,0,0.0085,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.9. Block Ciphers,"[0, 0, 100, 20]",19,18.0,3,0,0.008,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.9.1. Block Cipher Modes of Operation,"[0, 0, 100, 20]",19,13.0,6,0,0.0165,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999204402882,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Electronic Codebook ECB mode encryption,"[0, 0, 100, 20]",19,11.98,5,0,0.0175,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9990240816702533,Title/Heading,15,,H3
Cipher block chaining CBC,"[0, 0, 100, 20]",19,10.5,4,0,0.011,0.25,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.854574054381936,Title/Heading,16,,H4
Plaintext,"[0, 0, 100, 20]",14,10.5,1,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9634120612647395,Title/Heading,10,,H4
Cipher Block Chaining CBC mode encryption,"[0, 0, 100, 20]",20,11.98,6,0,0.018,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99959195218483,Title/Heading,15,,H3
Counter CTR,"[0, 0, 100, 20]",20,10.5,2,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8964645625116425,Title/Heading,10,,H4
Counter CTR mode encryption,"[0, 0, 100, 20]",20,11.98,4,0,0.012,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9998666347394924,Title/Heading,15,,H3
Galois/Counter Mode GCM,"[0, 0, 100, 20]",20,10.5,3,0,0.0105,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8172316413581141,Title/Heading,10,,H4
Case Study: Exploiting Non-Rolling Codes,"[0, 0, 100, 20]",21,13.0,5,0,0.018,0.2,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999997975713588,Title/Heading,17,,H2
2.10. Encryption Examples,"[0, 0, 100, 20]",22,18.0,3,0,0.0115,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999892,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
2.10.1. RSA,"[0, 0, 100, 20]",22,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999999990419,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
2.10.2. Advanced Encryption Standard AES,"[0, 0, 100, 20]",22,13.0,5,0,0.018,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9993046245580476,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
2.10.3. Elliptic-curve Cryptography ECC,"[0, 0, 100, 20]",22,13.0,4,0,0.018,0.0,0.4285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9982597380081476,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
2.10.4. Diffie-Hellman Key Exchange,"[0, 0, 100, 20]",22,13.0,4,0,0.016,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9997949834318048,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
2.10.5. Digital Certificates,"[0, 0, 100, 20]",23,13.0,3,0,0.013,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998890086944,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
2.10.6. Blockchain,"[0, 0, 100, 20]",24,13.0,2,0,0.0085,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999989873072,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
2.10.7. Trusted Platform Module TPM / Hardware Security Module HSM,"[0, 0, 100, 20]",24,13.0,10,0,0.0285,0.1111111111111111,0.7272727272727273,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999935790110452,Title/Heading,18,"{'type': 'numeric', 'depth': 3}",H3
2.10.8. Steganography,"[0, 0, 100, 20]",24,13.0,2,0,0.01,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999913100454,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
2.11. Lab: Hash it Out,"[0, 0, 100, 20]",24,18.0,5,0,0.009,0.2,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,7,"{'type': 'numeric', 'depth': 2}",H2
Anagram Hash,"[0, 0, 100, 20]",24,10.5,2,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9422815025553088,Title/Heading,10,,H3
MD5,"[0, 0, 100, 20]",25,10.5,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999970333065552,Title/Heading,19,,H4
Hash Cracking,"[0, 0, 100, 20]",26,10.5,2,0,0.006,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9411668355008176,Title/Heading,10,,H4
2.12. Review Questions,"[0, 0, 100, 20]",28,18.0,3,0,0.01,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
3. Malware,"[0, 0, 100, 20]",28,22.0,2,0,0.0045,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,1,"{'type': 'numeric', 'depth': 1}",H1
3.1. What is malware?,"[0, 0, 100, 20]",28,18.0,4,0,0.009,0.25,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,7,"{'type': 'numeric', 'depth': 2}",H2
3.2. Malware Targets,"[0, 0, 100, 20]",29,18.0,3,0,0.009,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
Zero Days,"[0, 0, 100, 20]",29,13.0,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999968314123072,Title/Heading,10,,H2
3.3. Types of Malware,"[0, 0, 100, 20]",29,18.0,4,0,0.009,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
"3.3.1. Worms, Viruses, and Trojans","[0, 0, 100, 20]",30,13.0,5,0,0.015,0.0,0.4285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999692072272,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.3.2. Ransomware,"[0, 0, 100, 20]",31,13.0,2,0,0.008,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999442566,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Ransomware is considered a data,"[0, 0, 100, 20]",31,10.5,5,0,0.0135,0.4,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9201669912925522,Title/Heading,20,,H4
3.3.3. Spyware,"[0, 0, 100, 20]",31,13.0,2,0,0.0065,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999957654692,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Fileless Malware,"[0, 0, 100, 20]",32,13.0,2,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998940972183,Title/Heading,10,,H2
3.3.4. Cryptojacking,"[0, 0, 100, 20]",32,13.0,2,0,0.0095,0.5,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999407544,Title/Heading,21,"{'type': 'numeric', 'depth': 3}",H3
3.3.5. Rootkit,"[0, 0, 100, 20]",32,13.0,2,0,0.0065,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999999887071,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Physical Hardware Firmware Bootloader Kernel,"[0, 0, 100, 20]",33,14.0,5,0,0.02,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999932483712,Title/Heading,22,,H1
Firmware Rootkit Bootloader Rootkit Kernel-mode Rootkit,"[0, 0, 100, 20]",33,14.0,6,0,0.025,0.0,0.8571428571428571,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999867903806,Title/Heading,23,,H1
User Space Application Rootkit,"[0, 0, 100, 20]",33,10.5,4,0,0.0135,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.6955036331857676,Title/Heading,10,,H2
Firmware Rootkit,"[0, 0, 100, 20]",33,10.5,2,0,0.0075,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9377006469992024,Title/Heading,10,,H3
Bootloader Rootkit,"[0, 0, 100, 20]",33,10.5,2,0,0.0085,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9352848858145636,Title/Heading,10,,H4
Kernel-mode Rootkit,"[0, 0, 100, 20]",33,10.5,2,0,0.009,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8644763836128464,Title/Heading,15,,H4
Application Rootkit,"[0, 0, 100, 20]",33,14.0,2,0,0.009,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999994600342,Title/Heading,10,,H1
Sony Rootkit,"[0, 0, 100, 20]",34,13.0,2,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999023612072,Title/Heading,10,,H2
3.3.6. Botnet,"[0, 0, 100, 20]",34,13.0,2,0,0.006,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999995850612,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.3.7. RAT,"[0, 0, 100, 20]",34,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999992,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
3.3.8. Adware / Potentially Unwanted Programs PUP,"[0, 0, 100, 20]",34,13.0,7,0,0.0215,0.0,0.625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999214961346,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.4. Indicators of Compromise,"[0, 0, 100, 20]",34,18.0,4,0,0.013,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
Hash,"[0, 0, 100, 20]",35,10.5,1,0,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9312073690191264,Title/Heading,10,,H3
IP addresses,"[0, 0, 100, 20]",35,10.5,2,0,0.0055,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8802879401091349,Title/Heading,15,"{'type': 'roman', 'depth': 1}",H1
URLs/Domains,"[0, 0, 100, 20]",35,10.5,1,0,0.006,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9177574946334004,Title/Heading,10,,H2
Virus definition/signature,"[0, 0, 100, 20]",35,10.5,2,0,0.0125,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8469395578557397,Title/Heading,15,"{'type': 'roman', 'depth': 1}",H1
