text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"Such interactions can lead to reduction of therapeutic effectiveness, adverse side effects 34, and sometimes","Such interactions can lead to reduction of therapeutic effectiveness, adverse side effects [34], and sometimes","increased hospitalization 35, posing significant challenges to the screening and optimization of combinational drug therapies. Therefore, it is crucial to develop methods that can precisely predict the drug-drug","tional drug therapies. Therefore, it is crucial to develop methods that can precisely predict the drug-drug",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"increased hospitalization 35, posing significant challenges to the screening and optimization of combinational drug therapies. Therefore, it is crucial to develop methods that can precisely predict the drug-drug","tional drug therapies. Therefore, it is crucial to develop methods that can precisely predict the drug-drug",synergies and adverse interactions to ensure safer and more effective treatments.,synergies and adverse interactions to ensure safer and more effective treatments.,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
synergies and adverse interactions to ensure safer and more effective treatments.,synergies and adverse interactions to ensure safer and more effective treatments.,"Strictly speaking, drug combination therapies, which rely on synergistic or additive interactions of drugs","Strictly speaking, drug combination therapies, which rely on synergistic or additive interactions of drugs",1,14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"Strictly speaking, drug combination therapies, which rely on synergistic or additive interactions of drugs","Strictly speaking, drug combination therapies, which rely on synergistic or additive interactions of drugs","to increase efficacy, reduce toxicity, and/or prevent drug resistance, can be treated as one type of drugdrug interactions. In this review, we use the broad definition of drug-drug interactions, which include both","drug interactions. In this review, we use the broad definition of drug-drug interactions, which include both",4.92,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"to increase efficacy, reduce toxicity, and/or prevent drug resistance, can be treated as one type of drugdrug interactions. In this review, we use the broad definition of drug-drug interactions, which include both","drug interactions. In this review, we use the broad definition of drug-drug interactions, which include both","synergistic/additive as well as antagonistic/adverse interactions. To predict drug-drug interactions computationally, the inputs usually include representations of drugs and types of interactions. In the simplest case,","tionally, the inputs usually include representations of drugs and types of interactions. In the simplest case,",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"synergistic/additive as well as antagonistic/adverse interactions. To predict drug-drug interactions computationally, the inputs usually include representations of drugs and types of interactions. In the simplest case,","tionally, the inputs usually include representations of drugs and types of interactions. In the simplest case,",methods may only focus on the prediction of the existence of a particular type of interaction 36. The,methods may only focus on the prediction of the existence of a particular type of interaction [36]. The,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
methods may only focus on the prediction of the existence of a particular type of interaction 36. The,methods may only focus on the prediction of the existence of a particular type of interaction [36]. The,"problem is simply formulated as a binary classification problem. In other cases  e.g., data from cell-based","problem is simply formulated as a binary classification problem. In other cases (e.g., data from cell-based",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"problem is simply formulated as a binary classification problem. In other cases  e.g., data from cell-based","problem is simply formulated as a binary classification problem. In other cases (e.g., data from cell-based","assays, the relationships can be quantified based on one or multiple measures of individual drugs and/or","assays), the relationships can be quantified based on one or multiple measures of individual drugs and/or",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"assays, the relationships can be quantified based on one or multiple measures of individual drugs and/or","assays), the relationships can be quantified based on one or multiple measures of individual drugs and/or","drug pairs e.g., half maximal inhibitory concentration or IC50, which can be viewed as regression tasks.","drug pairs (e.g., half maximal inhibitory concentration or IC50), which can be viewed as regression tasks.",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"drug pairs e.g., half maximal inhibitory concentration or IC50, which can be viewed as regression tasks.","drug pairs (e.g., half maximal inhibitory concentration or IC50), which can be viewed as regression tasks.","Yet in some other cases data from patient-based studies, different criteria or biomarkers  e.g., blood pressure, blood sugar are considered and only a few categorical values  e.g., increasing, no change, decreasing","sure, blood sugar) are considered and only a few categorical values (e.g., increasing, no change, decreasing)",4.92,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,1
"Yet in some other cases data from patient-based studies, different criteria or biomarkers  e.g., blood pressure, blood sugar are considered and only a few categorical values  e.g., increasing, no change, decreasing","sure, blood sugar) are considered and only a few categorical values (e.g., increasing, no change, decreasing)",are considered for each criterion/biomarker. The problem can be formulated as a multi-class classification,are considered for each criterion/biomarker. The problem can be formulated as a multi-class classification,1,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
are considered for each criterion/biomarker. The problem can be formulated as a multi-class classification,are considered for each criterion/biomarker. The problem can be formulated as a multi-class classification,problem 37.,problem [37].,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
problem 37.,problem [37].,"Over the years, many computational approaches have been developed for drug-drug interaction predictions 37, 36, 38, 39. Earlier approaches were mostly based on traditional machine learning algorithms","tions [37, 36, 38, 39]. Earlier approaches were mostly based on traditional machine learning algorithms",4.92,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"Over the years, many computational approaches have been developed for drug-drug interaction predictions 37, 36, 38, 39. Earlier approaches were mostly based on traditional machine learning algorithms","tions [37, 36, 38, 39]. Earlier approaches were mostly based on traditional machine learning algorithms","and/or matrix decomposition framework 38. Some methods 40, 41, 42 can even take into considerations of patients’ medical history and recommend drugs that are safe to use for specific patients. More",tions of patients’ medical history and recommend drugs that are safe to use for specific patients. More,4.92,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"and/or matrix decomposition framework 38. Some methods 40, 41, 42 can even take into considerations of patients’ medical history and recommend drugs that are safe to use for specific patients. More",tions of patients’ medical history and recommend drugs that are safe to use for specific patients. More,"recently, more and more approaches based on deep learning models have drawn increasing attention, and","recently, more and more approaches based on deep learning models have drawn increasing attention, and",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"recently, more and more approaches based on deep learning models have drawn increasing attention, and","recently, more and more approaches based on deep learning models have drawn increasing attention, and","have achieved better performance 38. In particular, with advancements in the development of GNNs,","have achieved better performance [38]. In particular, with advancements in the development of GNNs,",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"have achieved better performance 38. In particular, with advancements in the development of GNNs,","have achieved better performance [38]. In particular, with advancements in the development of GNNs,",methods that adapt GNNs as backbones to incorporate interactions as networks have achieved state-of-theart results 42.,methods that adapt GNNs as backbones to incorporate interactions as networks have achieved state-of-the-,1,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
methods that adapt GNNs as backbones to incorporate interactions as networks have achieved state-of-theart results 42.,methods that adapt GNNs as backbones to incorporate interactions as networks have achieved state-of-the-,2 Representations of Molecules,Representations of Molecules,10.84,21.52,0,1,0,9.96,14.35,4.38,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,3,3,0
2 Representations of Molecules,Representations of Molecules,"In general, molecules can be represented via fingerprints, the Simplified Molecular Input Line Entry System","In general, molecules can be represented via fingerprints, the Simplified Molecular Input Line Entry System",4.1,-21.52,0,0,1,14.35,9.96,-4.38,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3,3,0
"In general, molecules can be represented via fingerprints, the Simplified Molecular Input Line Entry System","In general, molecules can be represented via fingerprints, the Simplified Molecular Input Line Entry System","SMILES strings, or 2D-/3D-graphs in Fig. 1. Binary fingerprints representing molecular substructure or","(SMILES) strings, or 2D-/3D-graphs in Fig. 1. Binary fingerprints representing molecular substructure or",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"SMILES strings, or 2D-/3D-graphs in Fig. 1. Binary fingerprints representing molecular substructure or","(SMILES) strings, or 2D-/3D-graphs in Fig. 1. Binary fingerprints representing molecular substructure or","topology allows efficient computation and database search 43. However, they cannot easily encode global","topology allows efficient computation and database search [43]. However, they cannot easily encode global",1,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"topology allows efficient computation and database search 43. However, they cannot easily encode global","topology allows efficient computation and database search [43]. However, they cannot easily encode global",features of molecules such as size and shape. SMILES is the most widely used linear representation for,features of molecules such as size and shape. SMILES is the most widely used linear representation for,1,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
features of molecules such as size and shape. SMILES is the most widely used linear representation for,features of molecules such as size and shape. SMILES is the most widely used linear representation for,"describing chemical structures since its invention 44, and is superior to other one-dimensional representation schemes such as binary fingerprints. However, there are innate limitations associated with the internal","tion schemes such as binary fingerprints. However, there are innate limitations associated with the internal",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"describing chemical structures since its invention 44, and is superior to other one-dimensional representation schemes such as binary fingerprints. However, there are innate limitations associated with the internal","tion schemes such as binary fingerprints. However, there are innate limitations associated with the internal",structure of SMILES representations when used in Natural Language Processing NLP algorithms.,structure of SMILES representations when used in Natural Language Processing (NLP) algorithms.,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
structure of SMILES representations when used in Natural Language Processing NLP algorithms.,structure of SMILES representations when used in Natural Language Processing (NLP) algorithms.,"Molecules can be represented as 2D graphs, where nodes represent atoms and edges represent chemical","Molecules can be represented as 2D graphs, where nodes represent atoms and edges represent chemical",1,14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"Molecules can be represented as 2D graphs, where nodes represent atoms and edges represent chemical","Molecules can be represented as 2D graphs, where nodes represent atoms and edges represent chemical","bonds, or as 3D graphs that also incorporate 3D coordinates, providing detailed spatial information. In","bonds, or as 3D graphs that also incorporate 3D coordinates, providing detailed spatial information. In",1,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"both cases, both nodes and edges can have their own unique properties or features. While the 2D graph","both cases, both nodes and edges can have their own unique properties or features. While the 2D graph","representation is simpler, 3D representation can better capture interactions based on distances and angles","representation is simpler, 3D representation can better capture interactions based on distances and angles",0.24,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"representation is simpler, 3D representation can better capture interactions based on distances and angles","representation is simpler, 3D representation can better capture interactions based on distances and angles","between atoms 45, 46, thus providing a more comprehensive view that is crucial for modeling molecular","between atoms [45, 46], thus providing a more comprehensive view that is crucial for modeling molecular",0.24,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"between atoms 45, 46, thus providing a more comprehensive view that is crucial for modeling molecular","between atoms [45, 46], thus providing a more comprehensive view that is crucial for modeling molecular",dynamics and bindings.,dynamics and bindings.,0.24,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
dynamics and bindings.,dynamics and bindings.,1D Representation 2D Representation 3D Representation,1D Representation,6.38,119.74,0,0,0,9.96,5.6,-4.36,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
1D Representation 2D Representation 3D Representation,1D Representation,SMILE String:,SMILE String:,1.06,5.36,0,0,0,5.6,5.6,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
SMILE String:,SMILE String:,CN1C=NC2=C1C=,CN1C=NC2=C1C(=,0.12,-10.7,0,0,0,5.6,6.6,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
CN1C=NC2=C1C=,CN1C=NC2=C1C(=,ONCC=ON2C,O)N(C)C(=O)N2C,0.11,2.75,1,0,0,6.6,6.6,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
ONCC=ON2C,O)N(C)C(=O)N2C,Figure 1: Various molecular representations commonly employed in computational drug discovery models:,Figure 1: Various molecular representations commonly employed in computational drug discovery models:,2.61,-117.15,0,0,1,6.6,9.96,3.36,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4,4,0
Figure 1: Various molecular representations commonly employed in computational drug discovery models:,Figure 1: Various molecular representations commonly employed in computational drug discovery models:,"1D SMILES strings, 2D molecular graphs, and 3D molecular graphs.","1D SMILES strings, 2D molecular graphs, and 3D molecular graphs.",0.24,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"1D SMILES strings, 2D molecular graphs, and 3D molecular graphs.","1D SMILES strings, 2D molecular graphs, and 3D molecular graphs.","With molecules intuitively represented as graphs, GNNs offer a natural framework for handling and analyzing molecular data. This synergy has sparked extensive research, positioning GNNs at the forefront of","alyzing molecular data. This synergy has sparked extensive research, positioning GNNs at the forefront of",2.15,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
"With molecules intuitively represented as graphs, GNNs offer a natural framework for handling and analyzing molecular data. This synergy has sparked extensive research, positioning GNNs at the forefront of","alyzing molecular data. This synergy has sparked extensive research, positioning GNNs at the forefront of",innovation in molecular property and interaction prediction. GNNs allow nodes to aggregate information,innovation in molecular property and interaction prediction. GNNs allow nodes to aggregate information,0.24,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
innovation in molecular property and interaction prediction. GNNs allow nodes to aggregate information,innovation in molecular property and interaction prediction. GNNs allow nodes to aggregate information,"through their edges, creating comprehensive graph representations. Furthermore, by combining graph structures with neural networks, GNNs can readily handle both classification and regression tasks 47, 48, 49.","tures with neural networks, GNNs can readily handle both classification and regression tasks [47, 48, 49].",1.2,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"through their edges, creating comprehensive graph representations. Furthermore, by combining graph structures with neural networks, GNNs can readily handle both classification and regression tasks 47, 48, 49.","tures with neural networks, GNNs can readily handle both classification and regression tasks [47, 48, 49].","Therefore, many innovations in GNNs focus on graph representation learning, rather than specific prediction tasks. Most of the approaches to be discussed in this survey thus can be utilized in many downstream",tion tasks. Most of the approaches to be discussed in this survey thus can be utilized in many downstream,1.2,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Therefore, many innovations in GNNs focus on graph representation learning, rather than specific prediction tasks. Most of the approaches to be discussed in this survey thus can be utilized in many downstream",tion tasks. Most of the approaches to be discussed in this survey thus can be utilized in many downstream,applications.,applications.,0.24,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
applications.,applications.,3 Molecule Generation,Molecule Generation,1.72,21.52,0,0,0,9.96,14.35,4.38,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,4,4,0
3 Molecule Generation,Molecule Generation,One of the initial steps in drug discovery involves selecting a set of candidate molecules for early-stage,One of the initial steps in drug discovery involves selecting a set of candidate molecules for early-stage,1,-21.52,0,0,1,14.35,9.96,-4.38,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,4,4,0
One of the initial steps in drug discovery involves selecting a set of candidate molecules for early-stage,One of the initial steps in drug discovery involves selecting a set of candidate molecules for early-stage,"screening. Traditionally, this process has been conducted in laboratories. However, recent advances in computational methods have expanded the toolkit available to researchers, including the use of GNN models","putational methods have expanded the toolkit available to researchers, including the use of GNN models",1.2,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"screening. Traditionally, this process has been conducted in laboratories. However, recent advances in computational methods have expanded the toolkit available to researchers, including the use of GNN models","putational methods have expanded the toolkit available to researchers, including the use of GNN models",for molecule generation. These models leverage 2D and 3D graph representations of molecules to efficiently generate novel compounds within defined constraints. The development of GNN-based molecule,ciently generate novel compounds within defined constraints. The development of GNN-based molecule,1.2,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
for molecule generation. These models leverage 2D and 3D graph representations of molecules to efficiently generate novel compounds within defined constraints. The development of GNN-based molecule,ciently generate novel compounds within defined constraints. The development of GNN-based molecule,"generation methods can be broadly categorized into three types, as illustrated in Fig. 2: unconstrained generation 6, 7, 50, 51, constrained generation with targeted substructures 8, 10, 9, and ligand-protein-based","eration [6, 7, 50, 51], constrained generation with targeted substructures [8, 10, 9], and ligand-protein-based",1.2,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"generation methods can be broadly categorized into three types, as illustrated in Fig. 2: unconstrained generation 6, 7, 50, 51, constrained generation with targeted substructures 8, 10, 9, and ligand-protein-based","eration [6, 7, 50, 51], constrained generation with targeted substructures [8, 10, 9], and ligand-protein-based","generation 11, 12, 13, 14, 15. Unconstrained methods prioritize structural diversity, constrained approaches","generation [11, 12, 13, 14, 15]. Unconstrained methods prioritize structural diversity, constrained approaches",0.24,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"generation 11, 12, 13, 14, 15. Unconstrained methods prioritize structural diversity, constrained approaches","generation [11, 12, 13, 14, 15]. Unconstrained methods prioritize structural diversity, constrained approaches",focus on generating molecules containing specific functional groups or motifs relevant to desired chemical,focus on generating molecules containing specific functional groups or motifs relevant to desired chemical,0.24,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
focus on generating molecules containing specific functional groups or motifs relevant to desired chemical,focus on generating molecules containing specific functional groups or motifs relevant to desired chemical,"or biological properties, and ligand–protein-based strategies are designed to produce molecules that interact","or biological properties, and ligand–protein-based strategies are designed to produce molecules that interact",0.24,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"or biological properties, and ligand–protein-based strategies are designed to produce molecules that interact","or biological properties, and ligand–protein-based strategies are designed to produce molecules that interact","with specific protein targets. These advances demonstrate the versatility and promise of GNNs in accelerating drug discovery and highlight their pivotal role in identifying novel therapeutic candidates 52, 53, 54, 55.","ing drug discovery and highlight their pivotal role in identifying novel therapeutic candidates [52, 53, 54, 55].",1.2,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
Unconstrained Generation,Unconstrained Generation,Molecule Inputs GNN Blocks Distribution of,Molecule Inputs,-96.89,15.99,0,0,0,11.96,4.9,-7.06,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Molecule Inputs GNN Blocks Distribution of,Molecule Inputs,substructures or,substructures or,1.54,176.75,0,0,1,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
substructures or,substructures or,atoms Sampling,Sampling,1.17,57.37,0,1,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
atoms Sampling,Sampling,Constrained Generation with Specific Substructures,Constrained Generation with Specific Substructures,12.95,-149.61,0,0,1,4.9,4.9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Constrained Generation with Specific Substructures,Constrained Generation with Specific Substructures,Generated,Generated,-22.46,182.87,0,1,0,4.9,4.9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Generated,Generated,Results,Results,0.42,3.41,1,0,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Results,Results,Molecule Inputs GNN Blocks Distribution of,Distribution of,-1.55,-91.45,0,0,1,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,5,5,1
Molecule Inputs GNN Blocks Distribution of,Distribution of,substructures or,substructures or,23.7,-3.95,1,1,1,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,5,5,1
substructures or,substructures or,Specific Fixed Generated,Specific Fixed,-4.92,74.2,0,1,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Specific Fixed Generated,Specific Fixed,Substructure Results,Substructure,0.42,1.36,1,0,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Substructure Results,Substructure,Generated,Generate,-3.44,67.84,0,0,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Generated,Generate,Substructure,Substructure,0.42,-67.84,0,0,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Substructure,Substructure,atoms Sampling,Sampling,2.66,33.57,0,0,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,5,5,1
atoms Sampling,Sampling,Ligand-Protein Based Generation,Ligand-Protein Based Generation,12.94,-177.79,0,0,1,4.9,4.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5,5,1
Ligand-Protein Based Generation,Ligand-Protein Based Generation,Protein Ligand,Protein Ligand,-0.12,-106.23,0,1,0,4.9,4.9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Protein Ligand,Protein Ligand,Binding Site Input GNN Blocks Distribution of,Binding Site Input,0.42,-3.4,1,0,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Binding Site Input GNN Blocks Distribution of,Binding Site Input,substructures or,substructures or,1.48,177.73,0,0,1,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
substructures or,substructures or,Binding Site Generated,Binding Site,-4.92,76.37,0,1,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Binding Site Generated,Binding Site,Molecule Binding Molecule,Binding Molecule,0.17,58.2,0,0,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Molecule Binding Molecule,Binding Molecule,GNN Blocks Distribution of Molecule,Distribution of,-25.13,-131.43,0,0,1,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
GNN Blocks Distribution of Molecule,Distribution of,atoms Sampling,Sampling,26.53,105.99,0,1,0,4.9,4.9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
atoms Sampling,Sampling,Figure 2: The general framework of three different types of molecule generation processes. Molecular,Figure 2: The general framework of three different types of molecule generation processes. Molecular,17.62,-326.85,0,0,1,4.9,9.96,5.06,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
Figure 2: The general framework of three different types of molecule generation processes. Molecular,Figure 2: The general framework of three different types of molecule generation processes. Molecular,"graphs and protein-ligand complexes are fed into GNN backbone models, which output the probability","graphs and protein-ligand complexes are fed into GNN backbone models, which output the probability",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"graphs and protein-ligand complexes are fed into GNN backbone models, which output the probability","graphs and protein-ligand complexes are fed into GNN backbone models, which output the probability","distribution of molecular substructures to be sampled, based on which the models select substructures and","distribution of molecular substructures to be sampled, based on which the models select substructures and",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"distribution of molecular substructures to be sampled, based on which the models select substructures and","distribution of molecular substructures to be sampled, based on which the models select substructures and",assemble the resulting molecules.,assemble the resulting molecules.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
assemble the resulting molecules.,assemble the resulting molecules.,3.1 Unconstrained Generation,Unconstrained Generation,-88.94,157.77,0,0,1,9.96,4.9,-5.06,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,5,5,0
3.1 Unconstrained Generation,Unconstrained Generation,"For computational methods to generate promising drug candidates, a natural approach is to generate chemically valid molecules in the vicinity of existing drugs and drug candidates  i.e., known training data. In","ically valid molecules in the vicinity of existing drugs and drug candidates (i.e., known training data). In",105.08,-157.77,0,1,0,4.9,9.96,5.06,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5,5,0
"For computational methods to generate promising drug candidates, a natural approach is to generate chemically valid molecules in the vicinity of existing drugs and drug candidates  i.e., known training data. In","ically valid molecules in the vicinity of existing drugs and drug candidates (i.e., known training data). In","other words, computational models are typically trained on “hit molecules”–compounds that already exhibit desirable properties for drug development. Because there are no additional constraints on molecular",hibit desirable properties for drug development. Because there are no additional constraints on molecular,4.92,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"other words, computational models are typically trained on “hit molecules”–compounds that already exhibit desirable properties for drug development. Because there are no additional constraints on molecular",hibit desirable properties for drug development. Because there are no additional constraints on molecular,"substructures or chemical properties  e.g., binding affinity imposed explicitly, such methods are classified","substructures or chemical properties (e.g., binding affinity) imposed explicitly, such methods are classified",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"substructures or chemical properties  e.g., binding affinity imposed explicitly, such methods are classified","substructures or chemical properties (e.g., binding affinity) imposed explicitly, such methods are classified",as unconstrained. The primary goal of such approaches is to generate structurally valid and chemically,as unconstrained. The primary goal of such approaches is to generate structurally valid and chemically,1,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
